word,transcription
rašvakatti,/ˈrɑʃʋɑˌkɑtʲːi/
priha,/ˈprihɑ/
šija,/ˈʃijɑ/
šiivatta,/ˈʃiːʋɑtːɑ/
ryžä,/ˈryʒæ/
širkkalo,/ˈʃirkːɑlo/
toini toisen,/ˈtoi̯nʲi ˌtoi̯sen/
vanhembi,/ˈʋɑnhembi/
vanhembi,/ˈʋɑnhembi/
tuatto,/ˈtuɑ̯tːo/
valehella,/ˈʋɑlehelːɑ/
viizi,/ˈʋiːzʲi/
vuoži,/ˈʋuo̯ʒi/
