word,transcription
liikkumisorgana,/ˈliːkːumisorɡɑnɑ/
liikaa,/ˈliːkɑː/
liijan,/ˈliːjɑn/
liikkumiin,/ˈliːkːumine/
liikuttaa,/ˈliːkutːɑː/
liittyä,/ˈliːtːyæ/
liikkua,/ˈliːkːuɑ/
liiva,/ˈliːʋɑ/
liitsa,/ˈliːt͡sɑ/
liitsaluu,/ˈliːt͡sɑluː/
liittää,/ˈliːtːæː/
liivain,/ˈliːʋɑi̯ne/
liivamäki,/ˈliːʋɑmæki/
liivamaa,/ˈliːʋɑmɑː/
lika,/ˈlikɑ/
liki,/ˈliki/
liivakko,/ˈliːʋɑkːo/
liivamätäs,/ˈliːʋɑmætæs/
liivakehvel,/ˈliːʋɑkehʋel/
linna,/ˈlinːɑ/
liivaperäin,/ˈliːʋɑperæi̯ne/
linevoittaa,/ˈlineʋoi̯tːɑː/
lintu,/ˈlintu/
linnast,/ˈlinːɑstɑ/
linnalain,/ˈlinːɑlɑi̯ne/
lintuin,/ˈlintui̯ne/
lintuin,/ˈlintui̯n/
lippiä,/ˈlipiæ/
lisätä,/ˈlisætæ/
liota,/ˈliotɑ/
litkiä,/ˈlitkiæ/
liottaa,/ˈliotːɑː/
lissäämiin,/ˈlisæːmine/
Liukupäivä,/ˈliu̯kupæi̯ʋæ/
livvari,/ˈliʋːɑri/
livvuttaa,/ˈliʋːutːɑː/
Litva,/ˈlitʋɑ/
loheta,/ˈlohetɑ/
lohi,/ˈlohi/
lohkulaatka,/ˈlohkulɑːtkɑ/
lollo,/ˈlolːo/
longuttaa,/ˈloŋɡutːɑː/
loba,/ˈlobɑ/
lonka,/ˈloŋkɑ/
looja,/ˈloːjɑ/
looks,/ˈloːkse/
loimi,/ˈloi̯mi/
lohko,/ˈlohko/
lonkka,/ˈloŋkːɑ/
loimirihma,/ˈloi̯mirihmɑ/
loonto,/ˈloːnto/
loon,/ˈloːn/
looksepääsemätöin,/ˈloːksepæːsemætøi̯n/
lootin,/ˈloːtine/
looma,/ˈloːmɑ/
looto,/ˈloːto/
loovva,/ˈloːʋːɑ/
lopputalvi,/ˈlopːutɑlʋi/
loru,/ˈloru/
loppu,/ˈlopːu/
loovve,/ˈloːʋːe/
loukkulain,/ˈlou̯kːulɑi̯ne/
loukuttaa,/ˈlou̯kutːɑː/
lopettaa,/ˈlopetːɑː/
loukata,/ˈlou̯kɑtɑ/
Loukkula,/ˈlou̯kːulɑ/
lovi,/ˈloʋi/
lounat,/ˈlou̯nɑt/
lovine,/ˈloʋine/
luetella,/ˈluetelːɑ/
luettaa,/ˈluetːɑː/
luhka,/ˈluhkɑ/
luikkamus,/ˈlui̯kːɑmus/
luhta,/ˈluhtɑ/
luiska,/ˈlui̯skɑ/
luisata,/ˈlui̯sɑtɑ/
lukku,/ˈlukːu/
luku,/ˈluku/
lumi,/ˈlumi/
lumihanki,/ˈlumihɑŋki/
luikata,/ˈlui̯kɑtɑ/
lumihiutale,/ˈlumihiu̯tɑle/
lumiin,/ˈlumine/
lumikulvehto,/ˈlumikulʋehto/
luiskakivi,/ˈlui̯skɑkiʋi/
lumituisku,/ˈlumitui̯sku/
lumiukko,/ˈlumiukːo/
lumimees,/ˈlumimeːs/
lumipyry,/ˈlumipyry/
lunt,/ˈluntɑ/
lunastaa,/ˈlunɑstɑː/
lusikka,/ˈlusikːɑ/
lusikkain,/ˈlusikːɑi̯ne/
lunta,/ˈluntɑ/
luu,/ˈluː/
luukas,/ˈluːkɑs/
lunata,/ˈlunɑtɑ/
luun,/ˈluːn/
lutistaa,/ˈlutistɑː/
luta,/ˈlutɑ/
luuta,/ˈluːtɑ/
lyhyt,/ˈlyhyt/
lyhhyemp,/ˈlyhyempi/
luvata,/ˈluʋɑtɑ/
lyhytväliin,/ˈlyhytʋæline/
lyhentyä,/ˈlyhentyæ/
lykkähys,/ˈlykːæhys/
lupa,/ˈlupɑ/
lykky,/ˈlykːy/
lyhhyys,/ˈlyhyːs/
lähe,/ˈlæhe/
lypsäjä,/ˈlypsæjæ/
lähtiisvers,/ˈlæhtiːsʋers/
lypsylehmä,/ˈlypsylehmæ/
lypsö,/ˈlypsø/
lähtämä,/ˈlæhtæmæ/
lähtiä,/ˈlæhtiæ/
lämmin,/ˈlæmːin/
läkkämys,/ˈlækːæmys/
läkäellä,/ˈlækæelːæ/
lämmike,/ˈlæmːike/
lämmitös,/ˈlæmːitøs/
läkkämyskeeli,/ˈlækːæmyskeːli/
lämmittää,/ˈlæmːitːæː/
läpi,/ˈlæpi/
läpituuli,/ˈlæpituːli/
lätikkä,/ˈlætikːæ/
länget,/ˈlæŋɡet/
läävä,/ˈlæːʋæ/
länsilounat,/ˈlænsilou̯nɑt/
maa,/ˈmɑː/
maaheinä,/ˈmɑːhei̯næ/
löyly,/ˈløy̯ly/
löyhyttää,/ˈløy̯hytːæː/
Maahenkeys,/ˈmɑːheŋkey̯s/
löövvä,/ˈlyʋːæ/
maackalehti,/ˈmɑːt͡ʃkɑlehti/
maakimalain,/ˈmɑːkimɑlɑi̯ne/
maakoma,/ˈmɑːkomɑ/
maamees,/ˈmɑːmeːs/
maahiin,/ˈmɑːhine/
maamunapumppu,/ˈmɑːmunɑpumpːu/
maamunavelli,/ˈmɑːmunɑʋelːi/
maakkoin,/ˈmɑːkːoi̯ne/
maamygrä,/ˈmɑːmyɡræ/
maanpäälys,/ˈmɑːnpæːlys/
maamunakooppa,/ˈmɑːmunɑkoːpːɑ/
maanšaara,/ˈmɑːnʃɑːrɑ/
maapaikka,/ˈmɑːpɑi̯kːɑ/
maanalain,/ˈmɑːnɑlɑi̯ne/
maantaki,/ˈmɑːntɑki/
maansyän,/ˈmɑːnsyæn/
maapala,/ˈmɑːpɑlɑ/
Maarianpyhä,/ˈmɑːriɑnpyhæ/
maapökkö,/ˈmɑːpøkːø/
maantee,/ˈmɑːnteː/
maarit,/ˈmɑːrit/
maarot,/ˈmɑːrot/
maasteroittaa,/ˈmɑːsteroi̯tːɑː/
Maarianpäivä,/ˈmɑːriɑnpæi̯ʋæ/
maatalohusprodukta,/ˈmɑːtɑlohusproduktɑ/
maasipuli,/ˈmɑːsipuli/
maazi,/ˈmɑːzi/
Madagaskara,/ˈmɑdɑɡɑskɑrɑ/
maattuška,/ˈmɑːtːuʃkɑ/
maata,/ˈmɑɑtɑ/
maata,/ˈmɑːtɑ/
mae,/ˈmɑe/
maatrenki,/ˈmɑːtreŋki/
mahtaa,/ˈmɑhtɑː/
mahlain,/ˈmɑhlɑi̯ne/
mai,/ˈmɑi̯/
mahlakas,/ˈmɑhlɑkɑs/
maikuu,/ˈmɑi̯kuː/
mahomettiläin,/ˈmɑhometːilæi̯ne/
maina,/ˈmɑi̯nɑ/
maijokas,/ˈmɑi̯jokɑs/
maissella,/ˈmɑi̯sːelːɑ/
mainia,/ˈmɑi̯niɑ/
maito,/ˈmɑi̯to/
Maipraaznikka,/ˈmɑi̯prɑːznikːɑ/
maitopata,/ˈmɑi̯topɑtɑ/
mainita,/ˈmɑi̯nitɑ/
maitosarvi,/ˈmɑi̯tosɑrʋi/
maitovarsa,/ˈmɑi̯toʋɑrsɑ/
majamees,/ˈmɑjɑmeːs/
maitse,/ˈmɑi̯t͡se/
makjassella,/ˈmɑkjɑsːelːɑ/
maitokukka,/ˈmɑi̯tokukːɑ/
maja,/ˈmɑjɑ/
maklakka,/ˈmɑklɑkːɑ/
Makara,/ˈmɑkɑrɑ/
makoittaa,/ˈmɑkoi̯tːɑː/
mako,/ˈmɑko/
maksa,/ˈmɑksɑ/
makoitos,/ˈmɑkoi̯tos/
makuin,/ˈmɑkui̯ne/
maku,/ˈmɑku/
malketa,/ˈmɑlketɑ/
malja,/ˈmɑljɑ/
malitva,/ˈmɑlitʋɑ/
maksaa,/ˈmɑksɑː/
manasteri,/ˈmɑnɑsteri/
mallas,/ˈmɑlːɑs/
mammata,/ˈmɑmːɑtɑ/
manna,/ˈmɑnːɑ/
mantere,/ˈmɑntere/
manitella,/ˈmɑnitelːɑ/
Marfa,/ˈmɑrfɑ/
marja,/ˈmɑrjɑ/
mankua,/ˈmɑŋkuɑ/
marjakas,/ˈmɑrjɑkɑs/
maokas,/ˈmɑokɑs/
marakatti,/ˈmɑrɑkɑtːi/
marjakärkkä,/ˈmɑrjɑkærkːæ/
marjasaadu,/ˈmɑrjɑsɑːdu/
mama,/ˈmɑmɑ/
marjamerta,/ˈmɑrjɑmertɑ/
marli,/ˈmɑrli/
marjavesi,/ˈmɑrjɑʋesi/
marjukkain,/ˈmɑrjukːɑi̯ne/
markittana,/ˈmɑrkitːɑnɑ/
marjavars,/ˈmɑrjɑʋɑrsi/
markkinat,/ˈmɑrkːinɑt/
marttikuu,/ˈmɑrtːikuː/
masštaaba,/ˈmɑsʃtɑːbɑ/
martti,/ˈmɑrtːi/
matalain,/ˈmɑtɑlɑi̯ne/
masterskoi,/ˈmɑsterskoi̯/
Maslitsa,/ˈmɑslit͡sɑ/
matalus,/ˈmɑtɑlus/
mašinista,/ˈmɑʃinistɑ/
mašina,/ˈmɑʃinɑ/
maštiin,/ˈmɑʃtine/
matka,/ˈmɑtkɑ/
matala,/ˈmɑtɑlɑ/
matalaisest,/ˈmɑtɑlɑi̯sestɑ/
matoheinä,/ˈmɑtohei̯næ/
matkustaa,/ˈmɑtkustɑː/
matokkain,/ˈmɑtokːɑi̯ne/
meehensolmi,/ˈmeːhensolmi/
matsaa,/ˈmɑt͡sɑː/
maukas,/ˈmɑukɑs/
meekka,/ˈmeːkːɑ/
meebeli,/ˈmeːbeli/
meehusta,/ˈmeːhustɑ/
meeselokas,/ˈmeːselokɑs/
meeseläjä,/ˈmeːselæjæ/
mato,/ˈmɑto/
meeskooma,/ˈmeːskoːmɑ/
meeletöin,/ˈmeːletøi̯n/
meest,/ˈmeːst/
meel,/ˈmeːl/
meesta,/ˈmeːstɑ/
mehiläin,/ˈmehilæi̯ne/
mehetöin,/ˈmehetøi̯n/
meettiä,/ˈmeːtːiæ/
mehiläispatsas,/ˈmehilæi̯spɑt͡sɑs/
meil,/ˈmei̯lːæ/
meille,/ˈmei̯lːe/
meijen,/ˈmei̯jen/
meist,/ˈmei̯stæ/
mehtää,/ˈmehtæː/
meistari,/ˈmei̯stɑri/
mela,/ˈmelɑ/
mekko,/ˈmekːo/
Merensuu,/ˈmerensuː/
meri,/ˈmeri/
mekkiä,/ˈmekːiæ/
meis,/ˈmei̯sːæ/
meisteri,/ˈmei̯steri/
merijoršši,/ˈmerijorʃːi/
merenvaahto,/ˈmerenʋɑːhto/
merenajo,/ˈmerenɑjo/
merihärkä,/ˈmerihærkæ/
merinoora,/ˈmerinoːrɑ/
meriglaisa,/ˈmeriɡlɑi̯sɑ/
meritee,/ˈmeriteː/
merimees,/ˈmerimeːs/
merinootta,/ˈmerinoːtːɑ/
merisavi,/ˈmerisɑʋi/
meriportta,/ˈmeriportːɑ/
meritse,/ˈmerit͡se/
merkitty,/ˈmerkitːy/
meritähti,/ˈmeritæhti/
merta,/ˈmertɑ/
merivesi,/ˈmeriʋesi/
mero,/ˈmero/
merizveeri,/ˈmerizʋeːri/
mesimarja,/ˈmesimɑrjɑ/
mesto,/ˈmesto/
mertatovvi,/ˈmertɑtoʋːi/
merkki,/ˈmerkːi/
mesipatsas,/ˈmesipɑt͡sɑs/
metsokana,/ˈmet͡sokɑnɑ/
metra,/ˈmetrɑ/
metsokukko,/ˈmet͡sokukːo/
mesi,/ˈmesi/
metsikäs,/ˈmet͡sikæs/
metsähiin,/ˈmet͡sæhine/
metsäemä,/ˈmet͡sæemæ/
metsittyä,/ˈmet͡sitːyæ/
metsäherra,/ˈmet͡sæherːɑ/
metsäkarhu,/ˈmet͡sækɑru/
metsälucikkain,/ˈmet͡sælut͡ʃikːɑi̯ne/
Metsäkylä,/ˈmet͡sækylæ/
metsäomenapuu,/ˈmet͡sæomenɑpuː/
metsäniitty,/ˈmet͡sæniːtːy/
metsävahti,/ˈmet͡sæʋɑhti/
metsäomena,/ˈmet͡sæomenɑ/
metsätee,/ˈmet͡sæteː/
miina,/ˈmiːnɑ/
metsävoohi,/ˈmet͡sæʋoːhi/
miira,/ˈmiːrɑ/
mikkää,/ˈmikæː/
miks,/ˈmikse/
mikäli,/ˈmikæli/
Mihalka,/ˈmihɑlkɑ/
mikroba,/ˈmikrobɑ/
milli,/ˈmilːi/
mikä,/ˈmikæ/
mikälitse,/ˈmikælit͡se/
millain,/ˈmilːɑi̯ne/
millimetra,/ˈmilːimetrɑ/
miltain,/ˈmiltɑi̯ne/
miltäin,/ˈmiltæi̯ne/
mis,/ˈmisːæ/
minni,/ˈminːi/
miltäläin,/ˈmiltælæi̯ne/
minnua,/ˈminuɑ/
minjä,/ˈminjæ/
miten,/ˈmiten/
minutti,/ˈminutːi/
miuhu,/ˈmiu̯hu/
miulle,/ˈmiu̯lːe/
mitellä,/ˈmitelːæ/
miust,/ˈmiu̯stɑ/
mius,/ˈmiu̯sːɑ/
miunna,/ˈmiu̯nːɑ/
mockovatoi,/ˈmot͡ʃkoʋɑtoi̯/
moisnikka,/ˈmoi̯snikːɑ/
min,/ˈmin/
moiso,/ˈmoi̯so/
mokkoo,/ˈmokoː/
mokoma,/ˈmokomɑ/
moni,/ˈmoni/
molemmat,/ˈmolemːɑt/
molotsa,/ˈmolot͡sɑ/
molommat,/ˈmolomːɑt/
mont,/ˈmont/
monetta,/ˈmonetːɑ/
mookkahua,/ˈmoːkːɑhuɑ/
mooto,/ˈmoːto/
mookata,/ˈmoːkɑtɑ/
mookka,/ˈmoːkːɑ/
morkuna,/ˈmorkunɑ/
moru,/ˈmoru/
morsia,/ˈmorsiɑ/
morža,/ˈmorʒɑ/
mookkahus,/ˈmoːkːɑhus/
morkofka,/ˈmorkofkɑ/
mufta,/ˈmuftɑ/
muhukas,/ˈmuhukɑs/
muila,/ˈmui̯lɑ/
muilakas,/ˈmui̯lɑkɑs/
Moskova,/ˈmoskoʋɑ/
mraamori,/ˈmrɑːmori/
muilata,/ˈmui̯lɑtɑ/
muhku,/ˈmuhku/
muakas,/ˈmuɑkɑs/
muites,/ˈmui̯tes/
muinaa,/ˈmui̯nɑː/
mukava,/ˈmukɑʋɑ/
mukahua,/ˈmukɑhuɑ/
muistaa,/ˈmui̯stɑː/
mukkaa,/ˈmukɑː/
muitas,/ˈmui̯tɑs/
mukkura,/ˈmukːurɑ/
mukertaa,/ˈmukertɑː/
mukomuko,/ˈmuko ˈmuko/
mukistaa,/ˈmukistɑː/
mulkku,/ˈmulkːu/
mukistaja,/ˈmukistɑjɑ/
mullittaa,/ˈmulːitːɑː/
mukoittaa,/ˈmukoi̯tːɑː/
mummukkain,/ˈmumːukːɑi̯ne/
muna,/ˈmunɑ/
mullakas,/ˈmulːɑkɑs/
multamaa,/ˈmultɑmɑː/
munakooppa,/ˈmunɑkoːpːɑ/
munapudro,/ˈmunɑpudro/
munalohko,/ˈmunɑlohko/
munalaatka,/ˈmunɑlɑːtkɑ/
munain,/ˈmunɑi̯ne/
multa,/ˈmultɑ/
munittaa,/ˈmunitːɑː/
munakakku,/ˈmunɑkɑkːu/
munnia,/ˈmuniɑ/
munnia,/ˈmunijɑ/
munavoi,/ˈmunɑʋoi̯/
munapesä,/ˈmunɑpesæ/
murkina,/ˈmurkinɑ/
murjata,/ˈmurjɑtɑ/
murhata,/ˈmurɑtɑ/
murkinoija,/ˈmurkinoi̯jɑ/
murhe,/ˈmure/
murjoa,/ˈmurjoɑ/
muru,/ˈmuru/
murna,/ˈmurnɑ/
muromaito,/ˈmuromɑi̯to/
muruin,/ˈmurui̯ne/
murria,/ˈmuriɑ/
mussikka,/ˈmusːikːɑ/
murnapooli,/ˈmurnɑpoːli/
muskula,/ˈmuskulɑ/
musta,/ˈmustɑ/
murukkain,/ˈmurukːɑi̯ne/
murtaa,/ˈmurtɑː/
mussanmaa,/ˈmusːɑnmɑː/
mussikkain,/ˈmusːikːɑi̯ne/
Mussikki,/ˈmusːikːi/
mut,/ˈmut/
muta,/ˈmutɑ/
mustarästähäin,/ˈmustɑræstæhæi̯ne/
Muti,/ˈmuti/
muu,/ˈmuː/
muudra,/ˈmuːdrɑ/
mutkikas,/ˈmutkikɑs/
mustapertti,/ˈmustɑpertːi/
mutissa,/ˈmutisːɑ/
muukalain,/ˈmuːkɑlɑi̯ne/
muuttiissa,/ˈmuːtːiːsːɑ/
mutkitella,/ˈmutkitelːɑ/
mutka,/ˈmutkɑ/
muuttumiin,/ˈmuːtːumine/
mygrä,/ˈmyɡræ/
muurain,/ˈmuːrɑi̯n/
myhhiä,/ˈmyhiæ/
muuttua,/ˈmuːtːuɑ/
myhähtää,/ˈmyhæhtæː/
muuzeja,/ˈmuːzejɑ/
mytty,/ˈmytːy/
myssy,/ˈmysːy/
myrkky,/ˈmyrkːy/
mygrikäs,/ˈmyɡrikæs/
myrsky,/ˈmyrsky/
mylly,/ˈmylːy/
myykiä,/ˈmyːkiæ/
Mäkkylä,/ˈmækːylæ/
mytykkäin,/ˈmytykːæi̯ne/
mäki,/ˈmæki/
männä,/ˈmænːæ/
myykkiä,/ˈmyːkːiæ/
mämlä,/ˈmæmlæ/
mänettää,/ˈmænetːæː/
männävootiin,/ˈmænːæʋoːtine/
märkä,/ˈmærkæ/
märkänevä,/ˈmærkæneʋæ/
märetä,/ˈmæretæ/
märätä,/ˈmærætæ/
männöö,/ˈmænøː/
männöö,/ˈmænːøː/
mänö,/ˈmænø/
märkänessä,/ˈmærkænesːæ/
mätäkeeli,/ˈmætækeːli/
mäsnikkä,/ˈmæsnikːæ/
määrätty,/ˈmæːrætːy/
määrä,/ˈmæːræ/
mätökset,/ˈmætøkset/
mörnää,/ˈmørnæː/
mätänäpykkä,/ˈmætænæpykːæ/
möry,/ˈmøry/
möit,/ˈmøi̯t/
mömmöttää,/ˈmømːøtːæː/
mörähtää,/ˈmøræhtæː/
mööhää,/ˈmøːhæː/
mööhässellä,/ˈmøːhæsːelːæ/
naaglia,/ˈnɑːɡliɑ/
mööt,/ˈmøːt/
naaglan,/ˈnɑːɡlɑn/
naagla,/ˈnɑːɡlɑ/
naaglita,/ˈnɑːɡlitɑ/
naappapää,/ˈnɑːpːɑpæː/
naarata,/ˈnɑːrɑtɑ/
naappojain,/ˈnɑːpːojɑi̯ne/
naappopää,/ˈnɑːpːopæː/
naakeli,/ˈnɑːkeli/
nagrahtaa,/ˈnɑɡrɑhtɑː/
nagraa,/ˈnɑɡrɑː/
nagratella,/ˈnɑɡrɑtelːɑ/
nagres,/ˈnɑɡres/
naapurikeeli,/ˈnɑːpurikeːli/
nagraksennella,/ˈnɑɡrɑksenːelːɑ/
Naasto,/ˈnɑːsto/
nahatoin,/ˈnɑhɑtoi̯n/
nahkalappa,/ˈnɑhkɑlɑpːɑ/
nagreskapusta,/ˈnɑɡreskɑpustɑ/
nahkamuna,/ˈnɑhkɑmunɑ/
nahkapolle,/ˈnɑhkɑpolːe/
naija,/ˈnɑi̯jɑ/
nahkia,/ˈnɑhkiɑ/
naikkimees,/ˈnɑi̯kːimeːs/
nahkuri,/ˈnɑhkuri/
naimiskauppa,/ˈnɑi̯miskɑu̯pːɑ/
naikkipoika,/ˈnɑi̯kːipoi̯kɑ/
naisikko,/ˈnɑi̯sikːo/
naiselliin,/ˈnɑi̯selːine/
naisiinpäivä,/ˈnɑi̯siːnpæi̯ʋæ/
naittaa,/ˈnɑi̯tːɑː/
naiskooma,/ˈnɑi̯skoːmɑ/
naksahtaa,/ˈnɑksɑhtɑː/
naiseläjä,/ˈnɑi̯selæjæ/
naksuttaja,/ˈnɑksutːɑjɑ/
naittamatoin,/ˈnɑi̯tːɑmɑtoi̯n/
naksutella,/ˈnɑksutelːɑ/
napanoora,/ˈnɑpɑnoːrɑ/
namasteri,/ˈnɑmɑsteri/
napilka,/ˈnɑpilkɑ/
naljakas,/ˈnɑljɑkɑs/
napapuu,/ˈnɑpɑpuː/
namintka,/ˈnɑmintkɑ/
narrata,/ˈnɑrːɑtɑ/
narskaa,/ˈnɑrskɑː/
nartat,/ˈnɑrtɑt/
napata,/ˈnɑpɑtɑ/
napa,/ˈnɑpɑ/
nasse,/ˈnɑsːe/
Nasto,/ˈnɑsto/
nattiissa,/ˈnɑtiːsːɑ/
napsuttaa,/ˈnɑpsutːɑː/
naulacka,/ˈnɑu̯lɑt͡ʃkɑ/
napsu,/ˈnɑpsu/
ne,/ˈne/
naskeli,/ˈnɑskeli/
Narva,/ˈnɑrʋɑ/
Nastasja,/ˈnɑstɑsjɑ/
neegla,/ˈneːɡlɑ/
nefti,/ˈnefti/
nauha,/ˈnɑu̯hɑ/
neelu,/ˈneːlu/
neemi,/ˈneːmi/
Neito,/ˈnei̯to/
neet,/ˈneːt/
neitsykkäin,/ˈnei̯t͡sykːæi̯ne/
neljäskymmenäs,/ˈneljæskymːenæs/
neljä,/ˈneljæ/
neljältää,/ˈneljæltæː/
neljäspäivä,/ˈneljæspæi̯ʋæ/
nenä,/ˈnenæ/
neljäveeruin,/ˈneljæʋeːrui̯ne/
nenätöin,/ˈnenætøi̯n/
neljävootiin,/ˈneljæʋoːtine/
nenätauti,/ˈnenætɑu̯ti/
nerva,/ˈnerʋɑ/
nenähooku,/ˈnenæhoːku/
netrudnosposobnoi,/ˈnetrudnosposobnoi̯/
nevvoa,/ˈneʋːoɑ/
nevvo,/ˈneʋːo/
Niderland,/ˈniderlɑnd/
niin,/ˈniːn/
nie,/ˈnie/
niiskavatsa,/ˈniːskɑʋɑt͡sɑ/
niisinoora,/ˈniːsinoːrɑ/
niitto,/ˈniːtːo/
niitty,/ˈniːtːy/
niinipuu,/ˈniːnipuː/
nikan,/ˈnikɑn/
nikossus,/ˈnikosːus/
niittäjä,/ˈniːtːæjæ/
niku,/ˈniku/
nikossuttaa,/ˈnikosːutːɑː/
nimi,/ˈnimi/
niska,/ˈniskɑ/
nimensihalliin,/ˈnimensihɑlːine/
nittoa,/ˈnitoɑ/
nikostaa,/ˈnikostɑː/
niskapliiska,/ˈniskɑpliːskɑ/
nimisana,/ˈnimisɑnɑ/
NjuJorkka,/ˈnjujorkːɑ/
nodraan,/ˈnodrɑːn/
noekas,/ˈnoekɑs/
noijitos,/ˈnoi̯jitos/
noita,/ˈnoi̯tɑ/
noitasana,/ˈnoi̯tɑsɑnɑ/
noissa,/ˈnoi̯sːɑ/
noitumus,/ˈnoi̯tumus/
noki,/ˈnoki/
noitia,/ˈnoi̯tiɑ/
noitia,/ˈnoi̯tijɑ/
nokkatalja,/ˈnokːɑtɑljɑ/
noitua,/ˈnoi̯tuɑ/
no,/ˈno/
nolli,/ˈnolːi/
nojabri,/ˈnojɑbri/
noora,/ˈnoːrɑ/
nooli,/ˈnoːli/
noo,/ˈnoː/
noorain,/ˈnoːrɑi̯ne/
nominativa,/ˈnominɑtiʋɑ/
noorikko,/ˈnoːrikːo/
nooravyyhti,/ˈnoːrɑʋyːhti/
noolla,/ˈnoːlːɑ/
nooristo,/ˈnoːristo/
noottamees,/ˈnoːtːɑmeːs/
noori,/ˈnoːri/
noorittaa,/ˈnoːritːɑː/
nooristua,/ˈnoːristuɑ/
noottavene,/ˈnoːtːɑʋene/
noppia,/ˈnopːiɑ/
Norvegia,/ˈnorʋeɡiɑ/
noska,/ˈnoskɑ/
nopata,/ˈnopɑtɑ/
noovosti,/ˈnoːʋosti/
notkia,/ˈnotkiɑ/
nostajain,/ˈnostɑjɑi̯ne/
nosilkat,/ˈnosilkɑt/
nopo,/ˈnopo/
nuka,/ˈnukɑ/
nukka,/ˈnukːɑ/
nukkua,/ˈnukːuɑ/
numeri,/ˈnumeri/
nurkka,/ˈnurkːɑ/
nukahtaissa,/ˈnukɑhtɑi̯sːɑ/
nussuri,/ˈnusːuri/
numerali,/ˈnumerɑli/
numeratsia,/ˈnumerɑt͡siɑ/
nurmi,/ˈnurmi/
nyblä,/ˈnyblæ/
nuuhata,/ˈnuːhɑtɑ/
nuuhkia,/ˈnuːhkiɑ/
Nurmisto,/ˈnurmisto/
nu,/ˈnu/
nyrhi,/ˈnyri/
nykyaika,/ˈnykyɑi̯kɑ/
nuužnikka,/ˈnuːʒnikːɑ/
nyt,/ˈnyt/
nykyin,/ˈnykyi̯ne/
nyrihyssä,/ˈnyrihysːæ/
nyttä,/ˈnytːæ/
näkö,/ˈnækø/
nähä,/ˈnæhæ/
näköin,/ˈnækøi̯ne/
näkkyä,/ˈnækyæ/
nännänpää,/ˈnænːænpæː/
näin,/ˈnæi̯n/
näin,/ˈnæin/
nälkä,/ˈnælkæ/
näntkä,/ˈnæntkæ/
närriä,/ˈnæriæ/
näyttää,/ˈnæy̯tːæː/
näpykkä,/ˈnæpykːæ/
näätä,/ˈnæːtæ/
näre,/ˈnære/
obezjana,/ˈobezjɑnɑ/
obižoittaa,/ˈobiʒoi̯tːɑː/
näökäs,/ˈnæøkæs/
obidnaal,/ˈobidnɑlːɑ/
oblasti,/ˈoblɑsti/
odrain,/ˈodrɑi̯ne/
obednoi,/ˈobednoi̯/
odrapelto,/ˈodrɑpelto/
odranpää,/ˈodrɑnpæː/
odrariihi,/ˈodrɑriːhi/
odrapurnu,/ˈodrɑpurnu/
ockat,/ˈot͡ʃkɑt/
oennella,/ˈoenːelːɑ/
oh,/ˈoh/
ofitseri,/ˈofit͡seri/
odrasuurima,/ˈodrɑsuːrimɑ/
ohahtaa,/ˈohɑhtɑː/
oelma,/ˈoelmɑ/
ohkia,/ˈohkiɑ/
ofitsera,/ˈofit͡serɑ/
ohhaus,/ˈohɑu̯s/
ohkaa,/ˈohkɑː/
ohukkain,/ˈohukːɑi̯ne/
ohjas,/ˈohjɑs/
ohvottaissa,/ˈohʋotːɑi̯sːɑ/
oikiasooli,/ˈoi̯kiɑsoːli/
Ohvana,/ˈohʋɑnɑ/
oja,/ˈojɑ/
oikehus,/ˈoi̯kehus/
oikiast,/ˈoi̯kiɑstɑ/
oikiin,/ˈoi̯kiːn/
ojeta,/ˈojetɑ/
oikianurkkain,/ˈoi̯kiɑnurkːɑi̯ne/
oksentaa,/ˈoksentɑː/
ojapuu,/ˈojɑpuː/
Oko,/ˈoko/
Okkuli,/ˈokːuli/
oksentaissa,/ˈoksentɑi̯sːɑ/
Oleksandra,/ˈoleksɑndrɑ/
oleninpito,/ˈoleninpito/
oleva,/ˈoleʋɑ/
oli,/ˈoli/
olivat,/ˈoliʋɑt/
oleninpitotehnikuma,/ˈoleninpitotehnikumɑ/
olin,/ˈolin/
olo,/ˈolo/
olut,/ˈolut/
olkitalla,/ˈolkitɑlːɑ/
olutallas,/ˈolutɑlːɑs/
omenahauta,/ˈomenɑhɑu̯tɑ/
ollaa,/ˈolːɑː/
omenasaadu,/ˈomenɑsɑːdu/
omenajauho,/ˈomenɑjɑu̯ho/
omena,/ˈomenɑ/
ompelostöö,/ˈompelostøː/
ommella,/ˈomːelːɑ/
ongenvars,/ˈoŋɡenʋɑrsi/
ompelija,/ˈompelijɑ/
onni,/ˈonːi/
ompelosmašina,/ˈompelosmɑʃinɑ/
onnelikas,/ˈonːelikɑs/
onnistua,/ˈonːistuɑ/
onnetoin,/ˈonːetoi̯n/
oolo,/ˈoːlo/
oot,/ˈoːt/
onnettomus,/ˈonːetːomus/
ootella,/ˈoːtelːɑ/
opastaja,/ˈopɑstɑjɑ/
opasnoi,/ˈopɑsnoi̯/
oon,/ˈoːn/
opetus,/ˈopetus/
opinikka,/ˈopinikːɑ/
oppihua,/ˈopːihuɑ/
opastaa,/ˈopɑstɑː/
oppihussa,/ˈopːihusːɑ/
oppi,/ˈopːi/
oppiissa,/ˈopːiːsːɑ/
oppimees,/ˈopːimeːs/
oppikirja,/ˈopːikirjɑ/
oras,/ˈorɑs/
oraspelto,/ˈorɑspelto/
