word,transcription
tīeažā,/tiːeɑʒɑː/
buzārtõ,/buzɑːrtə/
sūo,/suːo/
kuoi,/kuoi/
tieudõ,/tieudə/
Slovēnij,/sloveːnij/
ǭ’v,/ɒːˀv/
kitsāz,/kitsɑːz/
ǭļaz,/ɒːʎɑz/
sūoņ,/suːoɲ/
sõidõ,/səidə/
kuo’ig,/kuoˀiɡ/
šlūik,/ʃluːik/
pū,/puː/
pi’ddõz,/piˀdːəz/
sä’v,/sæˀv/
rõ’v,/rəˀv/
tienū,/tienuː/
ja’mdi,/jɑˀmdi/
täudõ,/tæudə/
kūok,/kuːok/
oppõ,/opːə/
tuoi,/tuoi/
Saksāmǭ,/sɑksɑːmɒː/
su’g,/suˀɡ/
ro’vloul,/roˀvloul/
igāb,/iɡɑːb/
rõk,/rək/
kast,/kɑst/
sōna,/soːnɑ/
kunāgõst,/kunɑːɡəst/
derk,/derk/
ikši’ggiņ,/ikʃiˀɡːiɲ/
pȯsk,/pɤsk/
umblõ,/umblə/
krämp,/kræmp/
kok,/kok/
danktõ,/dɑnktə/
lǭškõz,/lɒːʃkəz/
lu’g,/luˀɡ/
amāt,/ɑmɑːt/
kītõks,/kiːtəks/
toļ,/toʎ/
kǭ’dõkssadā,/kɒːˀdəksːɑdɑː/
īlma,/iːlmɑ/
ī’dõksmõz,/iːˀdəksməz/
ūrma,/uːrmɑ/
Kū,/kuː/
idāntõ,/idɑːntə/
pāika,/pɑːikɑ/
kierdõ,/kierdə/
kațki,/kɑcki/
vȯrūks,/vɤruːks/
alāb,/ɑlɑːb/
kajāgõz,/kɑjɑːɡəz/
irmtõ,/irmtə/
skrīvõr,/skriːvər/
vest,/vest/
kaļāj,/kɑʎɑːj/
jālgiņ,/jɑːlɡiɲ/
ve’jjõ,/veˀjːə/
vȯjā,/vɤjɑː/
ī’dõkssadāz,/iːˀdəksːɑdɑːz/
tubāe’ḑḑi,/tubɑːeˀɟːi/
nõtkõ,/nətkə/
je’dstõ,/jeˀdstə/
lejāvõtāmõd,/lejɑːvətɑːməd/
kūoltõ,/kuːoltə/
kǭraz,/kɒːrɑz/
tībõz,/tiːbəz/
Prantsūzmǭ,/prɑntsuːzmɒː/
vakțõ,/vɑkcə/
kouvõ,/kouvə/
ja’ggõ,/jɑˀɡːə/
kārda,/kɑːrdɑ/
jo’vd,/joˀvd/
dek,/dek/
dadžā,/dɑdʒɑː/
i’nnõ,/iˀnːə/
tundõ,/tundə/
guŗkõz,/ɡurʲkəz/
je’dmõl,/jeˀdməl/
datōr,/dɑtoːr/
bo’ŗ,/boˀrʲ/
bä’zmõr,/bæˀzmər/
līgõ,/liːɡə/
mīeldõ,/miːeldə/
pūola,/puːolɑ/
sǟdlõ,/sæːdlə/
pīnda,/piːndɑ/
alāstli,/ɑlɑːstli/
tūldõ,/tuːldə/
amūstiz,/ɑmuːstiz/
lūodõ,/luːodə/
mõtūks,/mətuːks/
kangpūd,/kɑnɡpuːd/
ni’m,/niˀm/
lešk,/leʃk/
luškõz,/luʃkəz/
pīentõ,/piːentə/
vȯļg,/vɤʎɡ/
samā,/sɑmɑː/
jemānd,/jemɑːnd/
so’vtõ,/soˀvtə/
allatīv,/ɑlːɑtiːv/
daņtšõ,/dɑɲt͡ʃə/
amā,/ɑmɑː/
kõlā,/kəlɑː/
vaps,/vɑps/
vībõ,/viːbə/
vi’zzõ,/viˀzːə/
viettõ,/vietːə/
i’ļļõ,/iˀʎːə/
Serbij,/serbij/
je’dspē’ḑõn,/jeˀdspeːˀɟən/
vȯ’dlõ,/vɤˀdlə/
valdõ,/vɑldə/
vastõ,/vɑstə/
vȭidag,/vəːidɑɡ/
ī’m,/iːˀm/
lipšõ,/lipʃə/
nuttõ,/nutːə/
sindõ,/sində/
kurk,/kurk/
dillõd,/dilːəd/
nīžõ,/niːʒə/
ä’gstõ,/æˀɡstə/
mīedõ,/miːedə/
mu’rri,/muˀrːi/
kidūd,/kiduːd/
kūolõ,/kuːolə/
kūoŗ,/kuːorʲ/
ūoņõz,/uːoɲəz/
tōvaz,/toːvɑz/
kukurūz,/kukuruːz/
ažā,/ɑʒɑː/
allõ,/ɑlːə/
kīv,/kiːv/
pästõ,/pæstə/
ri’ddõ,/riˀdːə/
pierāst,/pierɑːst/
vi’llõ,/viˀlːə/
pie’rrõ,/pieˀrːə/
rǭžki,/rɒːʒki/
appõnsēmḑa,/ɑpːənseːmɟɑ/
eitõ,/eitə/
tīetēji,/tiːeteːji/
lǟ’dõ,/læːˀdə/
nītõ,/niːtə/
tubā,/tubɑː/
pūlka,/puːlkɑ/
na’ggõr,/nɑˀɡːər/
rīdļõ,/riːdʎə/
i’mtõ,/iˀmtə/
pȯ’ddõ,/pɤˀdːə/
ve’žgõr,/veˀʒɡər/
ve’žži,/veˀʒːi/
nīž,/niːʒ/
zǭigõ,/zɒːiɡə/
sīemi,/siːemi/
venk,/venk/
nǟna,/næːnɑ/
kūondõ,/kuːondə/
ki’l,/kiˀl/
outōbus,/outoːbus/
oksā,/oksɑː/
mūnda,/muːndɑ/
Eirōp,/eiroːp/
vǭ’,/vɒːˀ/
pū’stõ,/puːˀstə/
Jǭņpǟva,/jɒːɲpæːvɑ/
vadā,/vɑdɑː/
tä’m,/tæˀm/
tūļi,/tuːʎi/
jū’rõ,/juːˀrə/
and,/ɑnd/
vēna,/veːnɑ/
ro’vkuodā,/roˀvkuodɑː/
o’vpū,/oˀvpuː/
seistuoistõn,/seistuoistən/
rip,/rip/
ērgiļnikā,/eːrɡiʎnikɑː/
sä’ltõ,/sæˀltə/
maksõ,/mɑksə/
pǭr,/pɒːr/
nǭțõz,/nɒːcəz/
rinkõ,/rinkə/
seiskimdõz,/seiskimdəz/
paikõ,/pɑikə/
ti’gmõd,/tiˀɡməd/
ne,/ne/
kīerõ,/kiːerə/
ne’i,/neˀi/
illatīv,/ilːɑtiːv/
ka’zzõ,/kɑˀzːə/
si’ddõ,/siˀdːə/
kuorbõ,/kuorbə/
ūdstõ,/uːdstə/
mingi,/minɡi/
tū’oḑõ,/tuːˀoɟə/
seļļi,/seʎːi/
ōda,/oːdɑ/
vaļmõstõ,/vɑʎməstə/
jū’od,/juːˀod/
bre’ḑḑõ,/breˀɟːə/
vastõ,/vɑstə/
kuolmtuoistõn,/kuolmtuoistən/
jūotõ,/juːotə/
nõ’rrõ,/nəˀrːə/
vatsā,/vɑtsɑː/
kastõ,/kɑstə/
tierāb,/tierɑːb/
āina,/ɑːinɑ/
nǭ’gi,/nɒːˀɡi/
virgzi,/virɡzi/
glä’bbõ,/ɡlæˀbːə/
ǟma,/æːmɑ/
ūoļ,/uːoʎ/
nǟ,/næː/
viedām,/viedɑːm/
līnta,/liːntɑ/
jedāl,/jedɑːl/
umāl,/umɑːl/
vi’jjõ,/viˀjːə/
āinakū,/ɑːinɑkuː/
kīņtš,/kiːɲt͡ʃ/
õ’bdõ,/əˀbdə/
papīer,/pɑpiːer/
vī’mõ,/viːˀmə/
sāina,/sɑːinɑ/
peislõ,/peislə/
pagalam,/pɑɡɑlɑm/
kä’g,/kæˀɡ/
pippõr,/pipːər/
sȭira,/səːirɑ/
kovālõz,/kovɑːləz/
ǟrga,/æːrɡɑ/
kievām,/kievɑːm/
nēļa,/neːʎɑ/
sǟdõ,/sæːdə/
Vāldakrī’evmǭ,/vɑːldɑkriːˀevmɒː/
sigā,/siɡɑː/
äkīst,/ækiːst/
ǭik,/ɒːik/
kūoral,/kuːorɑl/
sīgõz,/siːɡəz/
kilgõ,/kilɡə/
ka’d,/kɑˀd/
ka’ddõ,/kɑˀdːə/
i’m,/iˀm/
pūdõ,/puːdə/
krūz,/kruːz/
kārnaz,/kɑːrnɑz/
tierāvīļa,/tierɑːviːʎɑ/
rǟstõz,/ræːstəz/
pǟvasidām,/pæːvɑsidɑːm/
ī’dõkstuoistõnz,/iːˀdəkstuoistənz/
pūolpǟva,/puːolpæːvɑ/
āigakēra,/ɑːiɡɑkeːrɑ/
nǟr,/næːr/
ǭbõ,/ɒːbə/
kõvīstõ,/kəviːstə/
a’igõ,/ɑˀiɡə/
dālba,/dɑːlbɑ/
urīkšõ,/uriːkʃə/
akkiji,/ɑkːiji/
rištõ,/riʃtə/
nēļasadāz,/neːʎɑsɑdɑːz/
ī’dtõlu’ggõ,/iːˀdtəluˀɡːə/
kutsõ,/kutsə/
lītõltõ,/liːtəltə/
sõ’ggõl,/səˀɡːəl/
Brissõl,/brisːəl/
kuordit,/kuordit/
pi’mdiņtõ,/piˀmdiɲtə/
ēbrikš,/eːbrikʃ/
kīndabǟ,/kiːndɑbæː/
īņõkst,/iːɲəkst/
vijā,/vijɑː/
līvõz,/liːvəz/
pierā,/pierɑː/
optõbrǭntõz,/optəbrɒːntəz/
põrmstõ,/pərmstə/
vȱŗa,/vɤːrʲɑ/
vȯstõ,/vɤstə/
o’vstõ,/oˀvstə/
mǭ’zõ,/mɒːˀzə/
võzā,/vəzɑː/
Itāļmǭ,/itɑːʎmɒː/
detsembõr,/detsembər/
jadā,/jɑdɑː/
rie’ggõz,/rieˀɡːəz/
paprik,/pɑprik/
vȯtšõ,/vɤt͡ʃə/
vie’ddõ,/vieˀdːə/
vientõ,/vientə/
mõiti,/məiti/
ro’ugõz,/roˀuɡəz/
kīlmakū,/kiːlmɑkuː/
le’žgli,/leˀʒɡli/
kǭmal,/kɒːmɑl/
raņg,/rɑɲɡ/
loppõ,/lopːə/
linā,/linɑː/
sidāmõl,/sidɑːməl/
sīnõ,/siːnə/
nīnõ,/niːnə/
rikkõ,/rikːə/
urg,/urɡ/
kiņņõ,/kiɲːə/
gilgõ,/ɡilɡə/
joud,/joud/
vȭrõzjemā,/vəːrəzjemɑː/
sõ’ggõl,/səˀɡːəl/
jūoimki,/juːoimki/
kõlbõ,/kəlbə/
būolgõz,/buːolɡəz/
parāndõ,/pɑrɑːndə/
suoŗm,/suorʲm/
tei,/tei/
kīļaz,/kiːʎɑz/
pivāli,/pivɑːli/
klūk,/kluːk/
gūlma,/ɡuːlmɑ/
makstõd,/mɑkstəd/
tundtõb,/tundtəb/
kūoŗštõ,/kuːorʲʃtə/
poukõ,/poukə/
kȭrda,/kəːrdɑ/
padā,/pɑdɑː/
vakā,/vɑkɑː/
käbrāz,/kæbrɑːz/
tabār,/tɑbɑːr/
i’ddõ,/iˀdːə/
rǟnka,/ræːnkɑ/
jengõ,/jenɡə/
vī’ri,/viːˀri/
viskõ,/viskə/
kandõ,/kɑndə/
rānda,/rɑːndɑ/
kino,/kino/
paskāndõ,/pɑskɑːndə/
je’dmõl,/jeˀdməl/
mingizkõrd,/minɡizkərd/
tienāndõks,/tienɑːndəks/
kuļ,/kuʎ/
kaibõ,/kɑibə/
a’ddõrz,/ɑˀdːərz/
vȭrõz,/vəːrəz/
sõstār,/səstɑːr/
kartõ,/kɑrtə/
mǭ’zõ,/mɒːˀzə/
kil,/kil/
kaits,/kɑits/
jougūzõ,/jouɡuːzə/
ȭrikšõ,/əːrikʃə/
vändi,/vændi/
sadā,/sɑdɑː/
ni’gļiki,/niˀɡʎiki/
jatk,/jɑtk/
mu’ļki,/muˀʎki/
vastātõ,/vɑstɑːtə/
oudõ,/oudə/
villi,/vilːi/
ūdstõ,/uːdstə/
trink,/trink/
kievād,/kievɑːd/
lakkõ,/lɑkːə/
āmbaz,/ɑːmbɑz/
tū’ontõz,/tuːˀontəz/
jūlij,/juːlij/
uktõ,/uktə/
kūoršõn,/kuːorʃən/
vǭ’jõ,/vɒːˀjə/
lāiska,/lɑːiskɑ/
võ’l,/vəˀl/
kīedõ,/kiːedə/
õ’vvõ,/əˀvːə/
ädāgõ,/ædɑːɡə/
nūzõ,/nuːzə/
seismi,/seismi/
eļļõ,/eʎːə/
vȭrõzizā,/vəːrəzizɑː/
pūom,/puːom/
minā,/minɑː/
veitõ,/veitə/
jǭ’dõ,/jɒːˀdə/
joudzi,/joudzi/
kūonda,/kuːondɑ/
pițki,/picki/
sǭņ,/sɒːɲ/
partikõl,/pɑrtikəl/
bokāmǭŗa,/bokɑːmɒːrʲɑ/
pūvīļa,/puːviːʎɑ/
lī’edna’ggõrz,/liːˀednɑˀɡːərz/
käbā,/kæbɑː/
pǭ’gstõ,/pɒːˀɡstə/
nä’g,/næˀɡ/
ȭgõ,/əːɡə/
tuoi,/tuoi/
tiegāndõks,/tieɡɑːndəks/
kǭ’dõksmõz,/kɒːˀdəksməz/
kāndatõ,/kɑːndɑtə/
tõmbõ,/təmbə/
te’b,/teˀb/
vȭlga,/vəːlɡɑ/
tie’g,/tieˀɡ/
kīļaz,/kiːʎɑz/
mǟtõr,/mæːtər/
lu’g,/luˀɡ/
tu’lbi,/tuˀlbi/
sizāld,/sizɑːld/
lonkõ,/lonkə/
ȭ’dõgizt,/əːˀdəɡizt/
mu’idlõ,/muˀidlə/
kouvõ,/kouvə/
kand,/kɑnd/
pivā,/pivɑː/
kud,/kuˀd/
ne’iku,/neˀiku/
ät,/æt/
märgõ,/mærɡə/
vȯņ,/vɤɲ/
bu’ŗŗõ,/buˀrʲːə/
u’ņņi,/uˀɲːi/
Holand,/holɑnd/
kūžsadā,/kuːʒsɑdɑː/
kievād,/kievɑːd/
sūoļ,/suːoʎ/
vašk,/vɑʃk/
puskāntõ,/puskɑːntə/
arū,/ɑruː/
lipīņtõ,/lipiːɲtə/
i’z,/iˀz/
tarāb,/tɑrɑːb/
kerk,/kerk/
Lețmǭ,/lecmɒː/
pǟrna,/pæːrnɑ/
aigi,/ɑiɡi/
izāsõzār,/izɑːsəzɑːr/
ra’zzi,/rɑˀzːi/
pūdõ,/puːdə/
kistāntõ,/kistɑːntə/
sa’ddõ,/sɑˀdːə/
kǭ’dsadāz,/kɒːˀdsɑdɑːz/
Engõlmǭ,/enɡəlmɒː/
pivālind,/pivɑːlind/
lindõ,/lində/
vīțsõnā,/viːcsənɑː/
kīraz,/kiːrɑz/
kītõm,/kiːtəm/
spūok,/spuːok/
nurīkšõ,/nuriːkʃə/
ki’l,/kiˀl/
kilgstõ,/kilɡstə/
sīetõ,/siːetə/
sõ’vlõ,/səˀvlə/
kie’ddõrtõ,/kieˀdːərtə/
munā,/munɑː/
kilgsõ,/kilɡsə/
jūom,/juːom/
jālga,/jɑːlɡɑ/
e’ggiļ,/eˀɡːiʎ/
dabā,/dɑbɑː/
ī’ž,/iːˀʒ/
ä’bvȯndzi,/æˀbvɤndzi/
īrgandõks,/iːrɡɑndəks/
ä’bțõ,/æˀbcə/
la’gtõ,/lɑˀɡtə/
a’bbõnz,/ɑˀbːənz/
kaffekuodā,/kɑfːekuodɑː/
sūolõ,/suːolə/
uskõ,/uskə/
pū’gõ,/puːˀɡə/
õrā,/ərɑː/
lõ’vvõ,/ləˀvːə/
vȯi,/vɤi/
borāvīk,/borɑːviːk/
Pațīkmǭ,/pɑciːkmɒː/
siļgõ,/siʎɡə/
siḑīmsõnā,/siɟiːmsənɑː/
rūostõ,/ruːostə/
sõbrā,/səbrɑː/
analōgij,/ɑnɑloːɡij/
va’nbõ,/vɑˀnbə/
Izraēl,/izrɑeːl/
päkā,/pækɑː/
kū’oḑõn,/kuːˀoɟən/
kardi,/kɑrdi/
appõn,/ɑpːən/
paistõ,/pɑistə/
märā,/mærɑː/
vie’rtõ,/vieˀrtə/
ku’d,/kuˀd/
ne’isiz,/neˀisiz/
vagā,/vɑɡɑː/
tas,/tɑs/
lȭga,/ləːɡɑ/
ūdõ,/uːdə/
īlbõks,/iːlbəks/
tuo’dli,/tuoˀdli/
jelāmi,/jelɑːmi/
borātõ,/borɑːtə/
ra’bbõ,/rɑˀbːə/
sõ’vpivād,/səˀvpivɑːd/
või,/vəi/
ka’ddõ,/kɑˀdːə/
lōdaǭ’rõn,/loːdɑɒːˀrən/
sa’bbõr,/sɑˀbːər/
sīemnāiga,/siːemnɑːiɡɑ/
mǭļțõ,/mɒːʎcə/
kȭvaz,/kəːvɑz/
mõitiz,/məitiz/
rištīng,/riʃtiːnɡ/
sogā,/soɡɑː/
ȭ’dõg,/əːˀdəɡ/
va’llõ,/vɑˀlːə/
jelāj,/jelɑːj/
vȯikõ,/vɤikə/
ulzāndaji,/ulzɑːndɑji/
pǟvakargimi,/pæːvɑkɑrɡimi/
va’itõ,/vɑˀitə/
kengšepā,/kenɡʃepɑː/
kuolmtuoistõnz,/kuolmtuoistənz/
i’ļ,/iˀʎ/
ka’z,/kɑˀz/
vīžsadā,/viːʒsɑdɑː/
azūm,/ɑzuːm/
kǭņim,/kɒːɲim/
jõvā,/jəvɑː/
kǭzgõnd,/kɒːzɡənd/
pālka,/pɑːlkɑ/
giltõ,/ɡiltə/
nä’gțõb,/næˀɡcəb/
lilla,/lilːɑ/
kiļ,/kiʎ/
kärmi,/kærmi/
si’ž,/siˀʒ/
o’unõz,/oˀunəz/
ullõ,/ulːə/
informātsij,/informɑːtsij/
rǭgõd,/rɒːɡəd/
põrm,/pərm/
ȭlma,/əːlmɑ/
nēļatuoistõnz,/neːʎɑtuoistənz/
nǭ’võ,/nɒːˀvə/
ratstõ,/rɑtstə/
sä,/sæ/
tabātõ,/tɑbɑːtə/
to’vvõ,/toˀvːə/
pūškõ,/puːʃkə/
mīrtõ,/miːrtə/
ukš,/ukʃ/
vīļakū,/viːʎɑkuː/
upāndõ,/upɑːndə/
pitkit,/pitkit/
vȱntsa,/vɤːntsɑ/
sūomli,/suːomli/
vȯrābõz,/vɤrɑːbəz/
kurli,/kurli/
kațļā,/kɑcʎɑː/
serk,/serk/
ki’ldzi,/kiˀldzi/
zup,/zup/
siskõ,/siskə/
līgõ,/liːɡə/
glǭz,/ɡlɒːz/
kuo’ndõ,/kuoˀndə/
pūtõks,/puːtəks/
na’grõ,/nɑˀɡrə/
va’dmõl,/vɑˀdməl/
nǭļa,/nɒːʎɑ/
pa’ggõl,/pɑˀɡːəl/
lǟlam,/læːlɑm/
rištusk,/riʃtusk/
vazār,/vɑzɑːr/
kõzīņtõ,/kəziːɲtə/
pȯimõ,/pɤimə/
lū,/luː/
arm,/ɑrm/
mūlda,/muːldɑ/
äbjõvā,/æˀbjəvɑː/
rōda,/roːdɑ/
sēņ,/seːɲ/
joutõm,/joutəm/
pȭrna,/pəːrnɑ/
su’gli,/suˀɡli/
Portugāl,/portuɡɑːl/
pȯļtõ,/pɤʎtə/
pūtõ,/puːtə/
pīer,/piːer/
pūolõ,/puːolə/
a’jjõ,/ɑˀjːə/
sidām,/sidɑːm/
āiga,/ɑːiɡɑ/
kitkõ,/kitkə/
kaļ,/kɑʎ/
va’dmõl,/vɑˀdməl/
alumīnij,/ɑlumiːnij/
zilb,/zilb/
ki’l,/kiˀl/
tīe,/tiːe/
kuņštnikā,/kuɲʃtnikɑː/
le’žgõl,/leˀʒɡəl/
ä’bțõks,/æˀbcəks/
kuoŗŗõ,/kuorʲːə/
pūrdaz,/puːrdɑz/
ä’bknaš,/æˀbknɑʃ/
kūja,/kuːjɑ/
paipõl,/pɑipəl/
klēibõ,/kleːibə/
liktõ,/liktə/
vindõ,/vində/
ku’b,/kuˀb/
i’mlõ,/iˀmlə/
pūdõ,/puːdə/
līdõ,/liːdə/
Kurāmǭ,/kurɑːmɒː/
pa’g,/pɑˀɡ/
kī’lõ,/kiːˀlə/
pū’dstõ,/puːˀdstə/
ǭ’dõz,/ɒːˀdəz/
eļ,/eʎ/
pūoraz,/puːorɑz/
mū,/muː/
si’z,/siˀz/
kǭ’dõks,/kɒːˀdəks/
ukkõ,/ukːə/
vagā,/vɑɡɑː/
ri’ggõz,/riˀɡːəz/
räukõ,/ræukə/
u’mmi,/uˀmːi/
kikīm,/kikiːm/
ȭŗõ,/əːrʲə/
set,/set/
rȭm,/rəːm/
ī’dõks,/iːˀdəks/
ä’bjõvā,/æˀbjəvɑː/
õvātõ,/əvɑːtə/
kūorald,/kuːorɑld/
alīztas,/ɑliːztɑs/
Īrõmǭ,/iːrəmɒː/
jelāb,/jelɑːb/
ärb,/ærb/
ouŗõ,/ourʲə/
kuostõ,/kuostə/
tazā,/tɑzɑː/
puțkõz,/puckəz/
jeng,/jenɡ/
knaš,/knɑʃ/
tūima,/tuːimɑ/
laint,/lɑint/
vȯžā,/vɤʒɑː/
tilkõ,/tilkə/
nūoŗkazām,/nuːorʲkɑzɑːm/
Kāndab,/kɑːndɑb/
Kuldīg,/kuldiːɡ/
ra’gdõ,/rɑˀɡdə/
ūrga,/uːrɡɑ/
kīļ,/kiːʎ/
pierāst,/pierɑːst/
Ḑ,/ɟ/
kīeldõ,/kiːeldə/
Vǟnta,/væːntɑ/
pat,/pɑt/
kimp,/kimp/
kerk,/kerk/
kalāmīez,/kɑlɑːmiːez/
ki’llõ,/kiˀlːə/
sīend,/siːend/
rūogõz,/ruːoɡəz/
alg,/ɑlɡ/
ne’ije’n,/neˀijeˀn/
sīekõrd,/siːekərd/
apostrōf,/ɑpostroːf/
arābõ,/ɑrɑːbə/
ratsõl,/rɑtsəl/
i’ddõ,/iˀdːə/
īeltõ,/iːeltə/
vȯ’l,/vɤˀl/
maij,/mɑij/
ulātõ,/ulɑːtə/
jērnaz,/jeːrnɑz/
mätāl,/mætɑːl/
nīelõ,/niːelə/
pū’tiļ,/puːˀtiʎ/
mȭka,/məːkɑ/
jegāikš,/jeɡɑːikʃ/
bǭik,/bɒːik/
kūja,/kuːjɑ/
va’g,/vɑˀɡ/
tukkõ,/tukːə/
udār,/udɑːr/
kougit,/kouɡit/
īlgaz,/iːlɡɑz/
kas,/kɑs/
a’r,/ɑˀr/
pīk,/piːk/
vīetšõz,/viːet͡ʃəz/
ki’bḑi,/kiˀbɟi/
sulā,/sulɑː/
Kuoštrõg,/kuoʃtrəɡ/
elektrīb,/elektriːb/
mu’džõ,/muˀdʒə/
si’gžkū,/siˀɡʒkuː/
genitīv,/ɡenitiːv/
seiskimdõ,/seiskimdə/
luoik,/luoik/
rakkõ,/rɑkːə/
parāntõ,/pɑrɑːntə/
lǟ’nd,/læːˀnd/
nǭ’võ,/nɒːˀvə/
kõps,/kəps/
lē’ḑkū,/leːˀɟkuː/
rēkõ,/reːkə/
äl,/æl/
sa’lli,/sɑˀlːi/
rāndakēļ,/rɑːndɑkeːʎ/
umbliji,/umbliji/
jatk,/jɑtk/
rištõ,/riʃtə/
sīpõl,/siːpəl/
tī’edõz,/tiːˀedəz/
vǭja,/vɒːjɑ/
kitsāstiz,/kitsɑːstiz/
dattõd,/dɑtːəd/
sī’ḑš,/siːˀɟʃ/
lī’edpū,/liːˀedpuː/
kuolmkimdõ,/kuolmkimdə/
sintõ,/sintə/
tūoņ,/tuːoɲ/
pǟl,/pæːl/
āļdža,/ɑːʎdʒɑ/
nūoŗimi,/nuːorʲimi/
tū’gõ,/tuːˀɡə/
sǭņõ,/sɒːɲə/
kierā,/kierɑː/
ko’ggõrz,/koˀɡːərz/
lūom,/luːom/
jū’rõ,/juːˀrə/
lu’ggõ,/luˀɡːə/
taļšpivād,/tɑʎʃpivɑːd/
rūtlimi,/ruːtlimi/
va’llõ,/vɑˀlːə/
gūngaserk,/ɡuːnɡɑserk/
pierāst,/pierɑːst/
valktõ,/vɑlktə/
tagān,/tɑɡɑːn/
ta’ggõ,/tɑˀɡːə/
pū’ojtõ,/puːˀojtə/
Rūotšmǭ,/ruːot͡ʃmɒː/
ä’bpū’dõz,/æˀbpuːˀdəz/
piezā,/piezɑː/
kakškimdõ,/kɑkʃkimdə/
nītõ,/niːtə/
tūlda,/tuːldɑ/
tīera,/tiːerɑ/
šilt,/ʃilt/
ețkā,/eckɑː/
sūoŗ,/suːorʲ/
bleifēdõr,/bleifeːdər/
urg,/urɡ/
käskõ,/kæskə/
tabāndõks,/tɑbɑːndəks/
vežā,/veʒɑː/
Kanād,/kɑnɑːd/
purgõ,/purɡə/
kațki,/kɑcki/
īņõzki’lliji,/iːɲəzkiˀlːiji/
vǭŗ,/vɒːrʲ/
je’dsõ,/jeˀdsə/
sõ’vvõ,/səˀvːə/
Sūomõmǭ,/suːoməmɒː/
bukštīerõ,/bukʃtiːerə/
o’v,/oˀv/
sulātõ,/sulɑːtə/
sīetõ,/siːetə/
kuŗē,/kurʲeː/
vaŗž,/vɑrʲʒ/
ikštäuž,/ikʃtæuʒ/
siļk,/siʎk/
la’ggõd,/lɑˀɡːəd/
laš,/lɑʃ/
la’ggõ,/lɑˀɡːə/
pȭda,/pəːdɑ/
Leišõmǭ,/leiʃəmɒː/
kak,/kɑk/
tǟnõ,/tæːnə/
tarāvīļa,/tɑrɑːviːʎɑ/
Va’id,/vɑˀid/
kangti,/kɑnɡti/
rujā,/rujɑː/
ūoņi,/uːoɲi/
mie’rmīez,/mieˀrmiːez/
agā,/ɑɡɑː/
eitõ,/eitə/
le’bbõ,/leˀbːə/
ǭz,/ɒːz/
sē’ršõ,/seːˀrʃə/
sīlma,/siːlmɑ/
zīḑõz,/ziːɟəz/
vizākuodā,/vizɑːkuodɑː/
tõ’rmõz,/təˀrməz/
m,/m/
nǟlga,/næːlɡɑ/
taim,/tɑim/
pu’rrõ,/puˀrːə/
lopāndõks,/lopɑːndəks/
ro’vzt,/roˀvzt/
patli,/pɑtli/
kuosk,/kuosk/
ädā,/ædɑː/
mikš,/mikʃ/
a’rtõ,/ɑˀrtə/
nūoŗmīez,/nuːorʲmiːez/
tie’nnõ,/tieˀnːə/
na’ggõl,/nɑˀɡːəl/
nūoļ,/nuːoʎ/
adesīv,/ɑdesiːv/
ūļ,/uːʎ/
kǭ’tõ,/kɒːˀtə/
pǟ,/pæː/
lāipa,/lɑːipɑ/
kūzõ,/kuːzə/
läul,/læul/
ertļõ,/ertʎə/
vā’ški,/vɑːˀʃki/
lōlaji,/loːlɑji/
pa,/pɑ/
va’itõ,/vɑˀitə/
kaits,/kɑits/
kū’j,/kuːˀj/
pȭ’kt,/pəːˀkt/
Rīgõ,/riːɡə/
viš,/viʃ/
kuolmõz,/kuolməz/
rikāz,/rikɑːz/
pǟvalūojimi,/pæːvɑluːojimi/
lī’ebi,/liːˀebi/
ni,/ni/
kū,/kuː/
kuodā,/kuodɑː/
kuolmiņ,/kuolmiɲ/
se,/se/
kovālstiz,/kovɑːlstiz/
ta’ggi,/tɑˀɡːi/
Krī’evmǭ,/kriːˀevmɒː/
le’žgõl,/leˀʒɡəl/
bikt,/bikt/
pūnda,/puːndɑ/
karri,/kɑrːi/
tõitõ,/təitə/
kūoļma,/kuːoʎmɑ/
tierā,/tierɑː/
ändi,/ændi/
drū’ošõ,/druːˀoʃə/
Grēkõmǭ,/ɡreːkəmɒː/
arrõ,/ɑrːə/
a’rrõ,/ɑrːə/
sa’ddõ,/sɑˀdːə/
Pū’ojme’r,/puːˀojmeˀr/
lȭiga,/ləːiɡɑ/
pigā,/piɡɑː/
alīz,/ɑliːz/
nīt,/niːt/
lōlatõ,/loːlɑtə/
sõ’vvõ,/səˀvːə/
mūndakõrd,/muːndɑkərd/
ma’g,/mɑˀɡ/
Grīekmǭ,/ɡriːekmɒː/
tū’oigõz,/tuːˀoiɡəz/
li’d,/liˀd/
pu’nni,/puˀnːi/
vie’r,/vieˀr/
virgõ,/virɡə/
mūliņ,/muːliɲ/
ougust,/ouɡust/
kǭj,/kɒːj/
maksõ,/mɑksə/
lapsvȱidaji,/lɑpsvɤːidɑji/
muškõz,/muʃkəz/
sǟ’l,/sæːˀl/
mȯistõ,/mɤistə/
laskõ,/lɑskə/
vaigā,/vɑiɡɑː/
sū,/suː/
piļļi,/piʎːi/
lem,/lem/
ta’zzi,/tɑˀzːi/
Beļgij,/beʎɡij/
Norvēgmǭ,/norveːɡmɒː/
vīerõ,/viːerə/
kuodāj,/kuodɑːj/
pusk,/pusk/
kuņtš,/kuɲt͡ʃ/
klūostõr,/kluːostər/
slikțõ,/slikcə/
liestā,/liestɑː/
