myttyin,/ˈmytːyi̯ne/,/ˈmytːyi̯n/
mättää,/ˈmætæː/,/ˈmætːæː/
möövvä,/ˈmyʋːæ/,/ˈmøːʋːæ/
nain,/ˈnɑi̯n/,/ˈnɑi̯ne/
napravlenia,/ˈnɑprɑʋlenjɑ/,/ˈnɑprɑʋleniɑ/
narria,/ˈnɑrːiɑ/,/ˈnɑriɑ/
neljäkymment,/ˈneljækymːentæ/,/ˈneljækymːent/
niiniin,/ˈniːniːn/,/ˈniːnine/
noin,/ˈnoi̯n/,/ˈnoi̯ne/
nokkia,/ˈnokːijɑ/,/ˈnokːiɑ/
nokkia,/ˈnokiɑ/,/ˈnokːiɑ/
nussia,/ˈnusːiɑ/,/ˈnusiɑ/
näkkiäsmees,/ˈnækiæsmeːs/,/ˈnækːiæsmeːs/
nähhä,/ˈnæxːæ/,/ˈnæhːæ/
oikiaal,/ˈoi̯kiɑlːɑ/,/ˈoi̯kijɑːlːɑ/
oppivintovka,/ˈopːiʋintofkɑ/,/ˈopːiʋintoʋkɑ/
ounapuin,/ˈou̯nɑpui̯ne/,/ˈou̯nɑpui̯n/
pakkoo,/ˈpɑkoː/,/ˈpɑkːoː/
parvees,/ˈpɑrʋesːɑ/,/ˈpɑrʋeːs/
peen,/ˈpeːni/,/ˈpeːn/
pengerpyytö,/ˈpeŋɡerpyːtːø/,/ˈpeŋɡerpyːtø/
perriä,/ˈperijæ/,/ˈperiæ/
piirakaas,/ˈpiːrɑkɑsːɑ/,/ˈpiːrɑkɑːs/
piirakkoin,/ˈpiːrɑkːoi̯n/,/ˈpiːrɑkːoi̯ne/
piirakois,/ˈpiːrɑkoi̯sːɑ/,/ˈpiːrɑkoi̯s/
pikkuruikkuin,/ˈpikːurui̯kːui̯ne/,/ˈpikːurui̯kːui̯n/
pittuusyksikkö,/ˈpituːsyksikːø/,/ˈpitːuːsyksikːø/
plemmäänikka,/ˈplemæːnikːɑ/,/ˈplemːæːnikːɑ/
potkia,/ˈpotkijɑ/,/ˈpotkiɑ/
prusakkain,/ˈprusɑkːɑi̯n/,/ˈprusɑkːɑi̯ne/
puin,/ˈpui̯ne/,/ˈpui̯n/
purria,/ˈpurijɑ/,/ˈpuriɑ/
puuuhlu,/ˈpuːuhlu/,/ˈpuːuːhlu/
päin,/ˈpæi̯n/,/ˈpæi̯ne/
Pääsiäin,/ˈpæːsiæi̯ne/,/ˈpæːsijæi̯ne/
pölässyttää,/ˈpølæsːytæː/,/ˈpølæsːytːæː/
pööriä,/ˈpøːrijæ/,/ˈpøːriæ/
raisust,/ˈrɑi̯sustɑ/,/ˈrɑi̯sus/
rauhallisest,/ˈrɑu̯hɑlːisestɑ/,/ˈrɑu̯hɑlːisestæ/
riissusuurima,/ˈrisːusuːrimɑ/,/ˈriːsːusuːrimɑ/
rinnaal,/ˈrinːɑlːɑ/,/ˈrinːɑːlːɑ/
rinnakkain,/ˈrinːɑkːɑi̯n/,/ˈrinːɑkːɑi̯ne/
ruiskuilas,/ˈruiskui̯lɑs/,/ˈrui̯skui̯lɑs/
ruiskovain,/ˈruiskoʋɑne/,/ˈrui̯skoʋɑi̯ne/
ruispelto,/ˈruispelto/,/ˈrui̯spelto/
ruisakana,/ˈruisɑkɑnɑ/,/ˈrui̯sɑkɑnɑ/
ruispurnu,/ˈruispurnu/,/ˈrui̯spurnu/
ruiskrääkkä,/ˈruiskræːkːæ/,/ˈrui̯skræːkːæ/
saa,/ˈsɑɑ/,/ˈsɑː/
sallia,/ˈsɑlːiɑ/,/ˈsɑliɑ/
sannoa,/ˈsɑnoɑ/,/ˈsɑnːoɑ/
sanomiin,/ˈsɑnomiːn/,/ˈsɑnomine/
sattais,/ˈsɑtɑi̯s/,/ˈsɑtːɑi̯s/
savest,/ˈsɑʋestɑ/,/ˈsɑʋestæ/
seis,/ˈsetisːæ/,/ˈsei̯s/
selkiä,/ˈselkijæ/,/ˈselkiæ/
seukkoin,/ˈseu̯kːoi̯n/,/ˈseu̯kːoi̯ne/
seäs,/ˈseæsːæ/,/ˈseæs/
sihas,/ˈsihɑsːɑ/,/ˈsihɑs/
sikkiissä,/ˈsikiːsːæ/,/ˈsikːiːsːæ/
sises,/ˈsisesːæ/,/ˈsises/
sooniin,/ˈsoːniːn/,/ˈsoːnine/
sorrialuin,/ˈsoriɑlui̯ne/,/ˈsorːiɑlui̯n/
sotkia,/ˈsotkijɑ/,/ˈsotkiɑ/
staruhha,/ˈstɑruxːɑ/,/ˈstɑruhːɑ/
syksyyl,/ˈsyksylːæ/,/ˈsyksyːlːæ/
söövvä,/ˈsyʋːæ/,/ˈsøːʋːæ/
šulkkuin,/ˈʃulkːui̯ne/,/ˈʃulkːui̯n/
taata,/ˈtɑɑtɑ/,/ˈtɑːtɑ/
takkuus,/ˈtɑkuːs/,/ˈtɑkːuːs/
talviaika,/ˈtɑlʋiɑi̯kɑ/,/ˈtɑlʋijɑi̯kɑ/
talviuni,/ˈtɑlʋiuni/,/ˈtɑlʋiu̯ni/
tanvas,/ˈtɑnɑʋɑ/,/ˈtɑnʋɑs/
tapahos,/ˈtɑpɑos/,/ˈtɑpɑhos/
tapahus,/ˈtɑpɑus/,/ˈtɑpɑhus/
tausagьz,/ˈtɑu̯ ˈsɑɡɨz/,/ˈtɑu̯sɑɡɨz/
tehhä,/ˈtexːæ/,/ˈtehːæ/
teräksiin,/ˈteræksiːn/,/ˈteræksine/
tihtii,/ˈtihtiːsːe/,/ˈtihtiː/
tikkatakkiain,/ˈtikːɑtɑkiɑi̯ne/,/ˈtikːɑtɑkːijɑi̯ne/
toin,/ˈtoi̯ne/,/ˈtoi̯n/
toomuin,/ˈtoːmui̯ne/,/ˈtoːmui̯n/
turhaa,/ˈturhɑː/,/ˈturɑː/
tuulenhenki,/ˈtuːlenheŋki/,/ˈtuːleneŋki/
uks,/ˈuks/,/ˈukse/
unenhätä,/ˈunenhætæ/,/ˈunenætæ/
ussia,/ˈusijɑ/,/ˈusiɑ/
uulitsaal,/ˈuːlit͡sɑlːɑ/,/ˈuːlit͡sɑːlːɑ/
uuttuin,/ˈuːtːui̯ne/,/ˈuːtːui̯n/
vaijaa,/ˈʋɑjɑː/,/ˈʋɑi̯jɑː/
vaijuus,/ˈʋɑjuːs/,/ˈʋɑi̯juːs/
vallaa,/ˈʋɑlɑː/,/ˈʋɑlːɑː/
valkeus,/ˈʋɑlkeus/,/ˈʋɑlkeu̯s/
vannua,/ˈʋɑnuɑ/,/ˈʋɑnːuɑ/
varis,/ˈʋɑrisːɑ/,/ˈʋɑris/
varskenkä,/ˈʋɑrsikeŋkæ/,/ˈʋɑrskeŋkæ/
varspihet,/ˈʋɑrsipihet/,/ˈʋɑrspihet/
vastikkää,/ˈʋɑstikæː/,/ˈʋɑstikːæː/
veel,/ˈʋeːl/,/ˈʋeːlːæ/
veerais,/ˈʋeːrɑi̯sːɑ/,/ˈʋeːrɑi̯s/
vennua,/ˈʋenuɑ/,/ˈʋenːuɑ/
vers,/ˈʋirsi/,/ˈʋers/
vintovka,/ˈʋintofkɑ/,/ˈʋintoʋkɑ/
vitsaaita,/ˈʋit͡sɑɑi̯tɑ/,/ˈʋit͡sɑːitɑ/
voituin,/ˈʋoi̯tui̯ne/,/ˈʋoi̯tui̯n/
välil,/ˈʋælilːæ/,/ˈʋælil/
vällii,/ˈʋæliː/,/ˈʋælːiː/
vällii,/ˈʋæliːsːe/,/ˈʋælːiː/
yhtein,/ˈyhtei̯ne/,/ˈyhtei̯n/
ylläälle,/ˈylæːlːe/,/ˈylːæːlːe/
yllää,/ˈylæː/,/ˈylːæː/
ägrämöin,/ˈæɡræmøi̯ne/,/ˈæɡræmøi̯n/
elämiin,/ˈelæmiːn/,/ˈelæmine/
höbliä,/ˈhøblijæ/,/ˈhøbliæ/
jälel,/ˈjælelːæ/,/ˈjælel/
katol,/ˈkɑtolːɑ/,/ˈkɑtol/
kerrääjä,/ˈkeræːjæ/,/ˈkerːæːjæ/
krappuissa,/ˈkrɑpui̯sːɑ/,/ˈkrɑpːui̯sːɑ/
lammia,/ˈlɑmiɑ/,/ˈlɑmːiɑ/
liitsaal,/ˈliːt͡sɑlːɑ/,/ˈliːt͡sɑːlːɑ/
maitouuttu,/ˈmɑi̯touːtːu/,/ˈmɑi̯tou̯uːtːu/
murniin,/ˈmurniːn/,/ˈmurnine/
nas,/ˈnɑsːɑ/,/ˈnɑs/
olt,/ˈolt/,/ˈoltɑ/
Oto,/ˈotoi̯/,/ˈoto/
pikkaruikkuin,/ˈpikːɑrui̯kːui̯ne/,/ˈpikːɑrui̯kːui̯n/
pöllyin,/ˈpølːyi̯ne/,/ˈpølːyi̯n/
siint,/ˈsiːntæ/,/ˈsiːnt/
sokkia,/ˈsokiɑ/,/ˈsokːiɑ/
sokkia,/ˈsokːijɑ/,/ˈsokːiɑ/
suurlukuin,/ˈsuːrlukui̯ne/,/ˈsuːrlukui̯n/
suvvaamiin,/ˈsuʋɑːmine/,/ˈsuʋːɑːmine/
šolkkia,/ˈʃolkːijɑ/,/ˈʃolkːiɑ/
uijua,/ˈujuɑ/,/ˈui̯juɑ/
upotos,/ˈupoːtos/,/ˈupotos/
valkiaas,/ˈʋɑlkiɑsːɑ/,/ˈʋɑlkijɑːs/
vassakkaisest,/ˈʋɑsːɑkːɑi̯sestɑ/,/ˈʋɑsːɑkːɑi̯sestæ/
Vennäenmaa,/ˈʋenæːnmɑː/,/ˈʋenːæenmɑː/
voovvelt,/ˈʋoːʋːeltɑ/,/ˈʋoːʋːeltæ/
yhtperrää,/ˈyhtperæː/,/ˈyhtperːæː/
ylemmääl,/ˈylemːælːæ/,/ˈylemːæːlːæ/
yhtäperrää,/ˈyhtæperæː/,/ˈyhtæperːæː/
ympäriil,/ˈympærilːe/,/ˈympæriːlːe/
äärees,/ˈæːresːæ/,/ˈæːreːs/
ettää,/ˈetæː/,/ˈetːæː/
lupaus,/ˈlupɑus/,/ˈlupɑu̯s/
mancikkain,/ˈmɑnt͡sikːɑi̯ne/,/ˈmɑnt͡ʃikːɑi̯ne/
noottaapaja,/ˈnoːtːɑɑpɑjɑ/,/ˈnoːtːɑːpɑjɑ/
oppia,/ˈopːiɑ/,/ˈopiɑ/
pulmaaika,/ˈpulmɑɑi̯kɑ/,/ˈpulmɑːikɑ/
reukas,/ˈreukɑs/,/ˈreu̯kɑs/
varraa,/ˈʋɑrɑː/,/ˈʋɑrːɑː/
