word,transcription
kȭļim,ˈkɯːʎim
kȭļimkū,ˈkɯːʎimˌkuː
kȭnka,ˈkɯːnkɑ
kȭrda,ˈkɯːrdɑ
kõzā,ˈkɯzɑː
kȭvaz,ˈkɯːvɑz
krämp,ˈkræmp
krõbīž,ˈkrɯbiːʒ
krupā,ˈkrupɑː
kruțk,ˈkruck
krūogõ,ˈkruːoɡə
krūz,ˈkruːz
kȭidaz,ˈkɯːidɑz
kȭr,ˈkɯːr
ku,ˈku
ku,ˈku
ku,ˈku
ku,ˈku
ku’d,ˈkuˀd
ku’d,ˈkuˀd
kud,ˈkuˀd
kui,ˈkui
kui,ˈkui
ku’bbõ,ˈkuˀbːə
ku’bbõ,ˈkuˀbːə
ku’bbõ,ˈkuˀbːə
kramā,ˈkrɑmɑː
kukki,ˈkukːi
kukkõ,ˈkukːə
kukkõ,ˈkukːə
kukkõr,ˈkukːər
Krī’evmǭ,ˈkriːˀevˌmɒː
kukurūz,ˈkukuruːz
ku’l,ˈkuˀl
ku’l,ˈkuˀl
ku’bs,ˈkuˀbs
Kuldīg,ˈkuldiːɡ
kummit,ˈkumːit
kuļ,ˈkuʎ
kuļ,ˈkuʎ
kuijõ,ˈkuijə
kuņšt,ˈkuɲʃt
kukkõrz,ˈkukːərz
kuņtš,ˈkuɲt͡ʃ
kuodāj,ˈkuodɑːj
kunāgõst,ˈkunɑːɡəst
kunā,ˈkunɑː
kunā,ˈkunɑː
kuoi,ˈkuoi
kuolm,ˈkuolm
kuolmi,ˈkuolmi
kuolmiņ,ˈkuolmiɲ
kuodā,ˈkuodɑː
kuolmõndpǟva,ˈkuolməndˌpæːvɑ
kuolmkimdõ,ˈkuolmˌkimdə
kuolmtuoistõn,ˈkuolmˌtuoistən
kultūr,ˈkultuːr
kuorbõ,ˈkuorbə
kuolmtuoistõnz,ˈkuolmˌtuoistənz
kuolmkimdõz,ˈkuolmˌkimdəz
kuolmsadāz,ˈkuolmˌsɑdɑːz
kuorrõl,ˈkuorːəl
kuo’ndõ,ˈkuoˀndə
kuondõ,ˈkuondə
kuostõ,ˈkuostə
kuostõ,ˈkuostə
kuolmõz,ˈkuolməz
kuoț,ˈkuoc
kuotkānõz,ˈkuotkɑːnəz
kuppõnsēmḑa,ˈkupːənˌseːmɟɑ
kuo’nnõ,ˈkuoˀnːə
kurā,ˈkurɑː
Kurāmǭ,ˈkurɑːˌmɒː
kurg,ˈkurɡ
kupšā,ˈkupʃɑː
kurgmǭŗa,ˈkurɡˌmɒːrʲɑ
kuordist,ˈkuordist
Ku’rmǭ,ˈkuˀrˌmɒː
kurk,ˈkurk
kus,ˈkus
kus,ˈkus
kuskis,ˈkuskis
kuțā,ˈkucɑː
ku’zzõ,ˈkuˀzːə
Kū,ˈkuː
kū,ˈkuː
kūdtuoistõnz,ˈkuːdˌtuoistənz
kurli,ˈkurli
kūja,ˈkuːjɑ
kūja,ˈkuːjɑ
Kuoštrõg,ˈkuoʃtrəɡ
kūlda,ˈkuːldɑ
kūdsadāz,ˈkuːdˌsɑdɑːz
kūlõ,ˈkuːlə
kūjastõ,ˈkuːjɑstə
kū’oḑõn,ˈkuːˀoɟən
kūoiba,ˈkuːoibɑ
kūok,ˈkuːok
Kūolka,ˈkuːolkɑ
kutsõ,ˈkutsə
Kūolka nanā,ˈkuːolkɑˌnɑnɑː
Kūolka kõlā,ˈkuːolkɑˌkɯlɑː
kūolõm,ˈkuːoləm
kūolõ,ˈkuːolə
kūolta,ˈkuːoltɑ
kūoltõ,ˈkuːoltə
kūmi,ˈkuːmi
kūorald,ˈkuːorɑld
kūoral,ˈkuːorɑl
kūortiļ,ˈkuːortiʎ
kūoŗ,ˈkuːorʲ
kūoŗ,ˈkuːorʲ
kūoŗ,ˈkuːorʲ
kūož,ˈkuːoʒ
kūrna,ˈkuːrnɑ
kūzõ,ˈkuːzə
kū’zõ,ˈkuːˀzə
kūž,ˈkuːʒ
kūžkimdõ,ˈkuːʒˌkimdə
kūoŗštõ,ˈkuːorʲʃtə
kūžsadā,ˈkuːʒˌsɑdɑː
labā,ˈlɑbɑː
ladā,ˈlɑdɑː
la’gdõ,ˈlɑˀɡdə
la’gdõ,ˈlɑˀɡdə
la’ggõ,ˈlɑˀɡːə
kūora,ˈkuːorɑ
la’gtõ,ˈlɑˀɡtə
laint,ˈlɑint
kūoršõn,ˈkuːorʃən
kūorbastõ,ˈkuːorbɑstə
kūžtuoistõn,ˈkuːʒˌtuoistən
la’ggõd,ˈlɑˀɡːəd
lamātõks,ˈlɑmɑːtəks
lamp,ˈlɑmp
land,ˈlɑnd
laid,ˈlɑid
laid,ˈlɑid
l,l
lakt,ˈlɑkt
lapsvȱidaji,ˈlɑpsˌvɤːidɑji
laskõ,ˈlɑskə
lastā,ˈlɑstɑː
laigā,ˈlɑiɡɑː
lāiska,ˈlɑːiskɑ
lāmbaz,ˈlɑːmbɑz
lä’b,ˈlæˀb
lakād,ˈlɑkɑːd
lä’bbõ,ˈlæˀbːə
lä’bǭ’rõn,ˈlæˀbˌɒːˀrən
läpš,ˈlæpʃ
lapsttarā,ˈlɑpstˌtɑrɑː
läul,ˈlæul
lask,ˈlɑsk
lask,ˈlɑsk
lǟlamstiz,ˈlæːlɑmstiz
laš,ˈlɑʃ
lä’bḑi,ˈlæˀbɟi
le’b,ˈleˀb
le’bbõ,ˈleˀbːə
le’bbõ,ˈleˀbːə
le’bbõ,ˈleˀbːə
Leišmǭ,ˈleiʃˌmɒː
lāipa,ˈlɑːipɑ
lānga,ˈlɑːnɡɑ
lǟtšõz,ˈlæːt͡ʃəz
lešknai,ˈleʃkˌnɑi
lejāvõtāmõd,ˈlejɑːˌvɯtɑːməd
Lețmǭ,ˈlecˌmɒː
le’žgõl,ˈleˀʒɡəl
le’žgõl,ˈleˀʒɡəl
lēbavīļa,ˈleːbɑˌviːʎɑ
lē’ḑkū,ˈleːˀɟˌkuː
lē’ḑ,ˈleːˀɟ
lēḑ,ˈleːɟ
lēḑ,ˈleːɟ
lē’mi,ˈleːˀmi
lǟ’nd,ˈlæːˀnd
lǟ’nd,ˈlæːˀnd
li’d,ˈliˀd
liegā,ˈlieɡɑː
lieppõ,ˈliepːə
liestā,ˈliestɑː
lem,ˈlem
lem,ˈlem
likkõ,ˈlikːə
likkõ,ˈlikːə
liktõ,ˈliktə
lilla,ˈlilːɑ
lešk,ˈleʃk
liepā,ˈliepɑː
linā,ˈlinɑː
lind,ˈlind
lind,ˈlind
līdõ,ˈliːdə
lipšõ,ˈlipʃə
lieudõ,ˈlieudə
līedõg,ˈliːedəɡ
līedõg,ˈliːedəɡ
lī’edna’ggõrz,ˈliːˀedˌnɑˀɡːərz
līem,ˈliːem
lī’ekõni’m,ˈliːˀekəˌniˀm
līenõ,ˈliːenə
li’bḑi,ˈliˀbɟi
li’bḑi,ˈliˀbɟi
li’ggõ,ˈliˀɡːə
lipīņtõ,ˈlipiːɲtə
lī’ebi,ˈliːˀebi
līti,ˈliːti
līst,ˈliːst
lī’edpū,ˈliːˀedˌpuː
lonkõ,ˈlonkə
lop,ˈlop
lopāndõks,ˈlopɑːndəks
līvli,ˈliːvli
loptõ,ˈloptə
loppõ,ˈlopːə
lougõ,ˈlouɡə
loul,ˈloul
loul,ˈloul
loutš,ˈlout͡ʃ
loulõ,ˈloulə
loulõ,ˈloulə
lovā,ˈlovɑː
lōda,ˈloːdɑ
loļ,ˈloʎ
lōlaji,ˈloːlɑji
lōlatõ,ˈloːlɑtə
Līvõmǭ,ˈliːvəˌmɒː
lǭ’nõz,ˈlɒːˀnəz
lǭ’tšõz,ˈlɒːˀt͡ʃəz
lougli,ˈlouɡli
lõks,ˈlɯks
lõuglõ,ˈlɯuɡlə
lǭja,ˈlɒːjɑ
lȭiga,ˈlɯːiɡɑ
lȭinag,ˈlɯːinɑɡ
lȭinagstāiga,ˈlɯːinɑɡstˌɑːiɡɑ
lȭtstõ,ˈlɯːtstə
lubā,ˈlubɑː
lu’gdõbrǭntõz,ˈluˀɡdəbˌrɒːntəz
lǭņtš,ˈlɒːɲt͡ʃ
lu’gsõnā,ˈluˀɡˌsɯnɑː
lu’g,ˈluˀɡ
lu’g,ˈluˀɡ
lu’m,ˈluˀm
luškõz,ˈluʃkəz
lutārusk,ˈlutɑːrˌusk
lū,ˈluː
lūdõ,ˈluːdə
lȭinagizt,ˈlɯːinɑɡizt
lu’ggõ,ˈluˀɡːə
lu’ggõ,ˈluˀɡːə
lūoima,ˈluːoimɑ
lūk,ˈluːk
lu’mmi,ˈluˀmːi
lūomõz,ˈluːoməz
Lū’ž,ˈluːˀʒ
lūod,ˈluːod
luoik,ˈluoik
luoik,ˈluoik
m,m
lūom,ˈluːom
ma,ˈmɑ
lūotõ,ˈluːotə
ma’g,ˈmɑˀɡ
ma’gḑi,ˈmɑˀɡɟi
ma’gḑõ,ˈmɑˀɡɟə
maigāz,ˈmɑiɡɑːz
maij,ˈmɑij
madāli,ˈmɑdɑːli
makstõd,ˈmɑkstəd
makstõd,ˈmɑkstəd
mantõl,ˈmɑntəl
ma’ņņõ,ˈmɑˀɲːə
mattõ,ˈmɑtːə
mašīn,ˈmɑʃiːn
maits,ˈmɑits
mä’g,ˈmæˀɡ
maksõ,ˈmɑksə
maksõ,ˈmɑksə
maitsõ,ˈmɑitsə
märgõ,ˈmærɡə
märgõ,ˈmærɡə
mä’ggõrz,ˈmæˀɡːərz
mätāl,ˈmætɑːl
mǟ’dlõ,ˈmæːˀdlə
mänd,ˈmænd
madāltõ,ˈmɑdɑːltə
me’r,ˈmeˀr
me’rdõ,ˈmeˀrdə
maks,ˈmɑks
maks,ˈmɑks
mēg,ˈmeːɡ
midāgõd,ˈmidɑːɡəd
mängõ,ˈmænɡə
mie’r,ˈmieˀr
mier,ˈmieˀr
mie’rmīez,ˈmieˀrˌmiːez
mikš,ˈmikʃ
miljon,ˈmiljon
minā,ˈminɑː
mingi,ˈminɡi
mingi,ˈminɡi
mingi,ˈminɡi
me’ž,ˈmeˀʒ
mis,ˈmis
mie’rnaigā,ˈmieˀrnˌɑiɡɑː
mingizkõrd,ˈminɡizˌkɯrd
mitskimdõ,ˈmitsˌkimdə
mīedõ,ˈmiːedə
mīdõ,ˈmiːdə
mīez,ˈmiːez
mits,ˈmits
mīgõ,ˈmiːɡə
mīm,ˈmiːm
mīņa,ˈmiːɲɑ
Moskov,ˈmoskov
mǭ’dõ,ˈmɒːˀdə
mǭdõ,ˈmɒːdə
mi’griki,ˈmiˀɡriki
mǭgõr,ˈmɒːɡər
minūt,ˈminuːt
mǭl,ˈmɒːl
mǭl,ˈmɒːl
mitš,ˈmit͡ʃ
mittõ,ˈmitːə
mǭŗa,ˈmɒːrʲɑ
mǭškõz,ˈmɒːʃkəz
Moldov,ˈmoldov
mȯistli,ˈmɤistli
mǭnikā,ˈmɒːˌnikɑː
mȯ’jjõ,ˈmɤˀjːə
mȯ’lmõd,ˈmɤˀlməd
mõgā,ˈmɯɡɑː
mõltsi,ˈmɯltsi
mõ’ŗžõ,ˈmɯˀrʲʒə
mǭ’zõ,ˈmɒːˀzə
mǭ’zõ,ˈmɒːˀzə
mīrtõ,ˈmiːrtə
mõtsā,ˈmɯtsɑː
mǭļțõ,ˈmɒːʎcə
mȯistõ,ˈmɤistə
mõtūks,ˈmɯtuːks
mõtlõ,ˈmɯtlə
mȭka,ˈmɯːkɑ
mȭk,ˈmɯːk
mȭrda,ˈmɯːrdɑ
mudā,ˈmudɑː
mu’idlõ,ˈmuˀidlə
mõiti,ˈmɯiti
mõtkõz,ˈmɯtkəz
mulk,ˈmulk
munā,ˈmunɑː
murdõ,ˈmurdə
murīkšõ,ˈmuriːkʃə
mu’rri,ˈmuˀrːi
mu’rrõ,ˈmuˀrːə
mu’rrõ,ˈmuˀrːə
mu’r,ˈmuˀr
mustā,ˈmustɑː
mu’rtõ,ˈmuˀrtə
mū,ˈmuː
mū,ˈmuː
mū,ˈmuː
mu’džõ,ˈmuˀdʒə
mūliņ,ˈmuːliɲ
mu’ŗŗõ,ˈmuˀrʲːə
muskant,ˈmuskɑnt
mūpõ,ˈmuːpə
mūtõ,ˈmuːtə
n,n
na’ggõl,ˈnɑˀɡːəl
mūlda,ˈmuːldɑ
na’ggõrz,ˈnɑˀɡːərz
na’grõ,ˈnɑˀɡrə
muzīk,ˈmuziːk
nai,ˈnɑi
nanā,ˈnɑnɑː
nä,ˈnæ
nä’g,ˈnæˀɡ
nä’gțõ,ˈnæˀɡcə
Mustānum,ˈmustɑːˌnum
närā,ˈnærɑː
mūndakõrd,ˈmuːndɑˌkɯrd
nanāǭ’rõn,ˈnɑnɑːˌɒːˀrən
nǟlgastõ,ˈnæːlɡɑstə
nä’gțõb,ˈnæˀɡcəb
ne,ˈne
närv,ˈnærv
ne’ije’n,ˈneˀiˌjeˀn
na’ggõr,ˈnɑˀɡːər
ne’iku,ˈneˀiˌku
ne’isiz,ˈneˀiˌsiz
neitst,ˈneitst
neitški,ˈneit͡ʃki
neļļõz,ˈneʎːəz
nemē,ˈnemeː
nēḑi,ˈneːɟi
nēļa,ˈneːʎɑ
nǟr,ˈnæːr
nǟlga,ˈnæːlɡɑ
nǟlga,ˈnæːlɡɑ
nēļatuoistõn,ˈneːʎɑˌtuoistən
nǟ,ˈnæː
nǟ,ˈnæː
nētša,ˈneːt͡ʃɑ
nǟ’dõ,ˈnæːˀdə
ni’gļiki,ˈniˀɡʎiki
ne’i,ˈneˀi
ni’msõnā,ˈniˀmˌsɯnɑː
ni,ˈni
niŗț,ˈnirʲc
ni’zzõz,ˈniˀzːəz
nīdõd,ˈniːdəd
nīel,ˈniːel
ni’mtõ,ˈniˀmtə
nīņ,ˈniːɲ
nīsk,ˈniːsk
ni’zzi,ˈniˀzːi
nēļasadāz,ˈneːʎɑˌsɑdɑːz
nīerõz,ˈniːerəz
nītõ,ˈniːtə
nītõ,ˈniːtə
nīžõ,ˈniːʒə
no,ˈno
nodāl,ˈnodɑːl
nīskõ,ˈniːskə
nīelõ,ˈniːelə
nīelõ,ˈniːelə
Norvēgmǭ,ˈnorveːɡˌmɒː
nīlba,ˈniːlbɑ
nīlba,ˈniːlbɑ
novembõr,ˈnovembər
no’vvõ,ˈnoˀvːə
nǭ’gi,ˈnɒːˀɡi
nǭ’gõ,ˈnɒːˀɡə
nǭļa,ˈnɒːʎɑ
Norvēgij,ˈnorveːɡij
nõ’ddõr,ˈnɯˀdːər
nõ’ggõl,ˈnɯˀɡːəl
nīnõ,ˈniːnə
nõtkõ,ˈnɯtkə
nõtkõm,ˈnɯtkəm
nõ’v,ˈnɯˀv
nǭ’võ,ˈnɒːˀvə
nǭ’võ,ˈnɒːˀvə
nȭŗka,ˈnɯːrʲkɑ
nīž,ˈniːʒ
num,ˈnum
nummõrz,ˈnumːərz
nõ’rrõ,ˈnɯˀrːə
nuŗm,ˈnurʲm
nustõ,ˈnustə
nuššõ,ˈnuʃːə
no’ugõd,ˈnoˀuɡəd
nukkõr,ˈnukːər
nūoŗ,ˈnuːorʲ
nūoŗimi,ˈnuːorʲimi
nūoŗkū,ˈnuːorʲˌkuː
nȭrka,ˈnɯːrkɑ
nujā,ˈnujɑː
nūoŗpǭŗ,ˈnuːorʲˌpɒːrʲ
nūoļ,ˈnuːoʎ
nūškõ,ˈnuːʃkə
nūoŗmīez,ˈnuːorʲˌmiːez
nurīkšõ,ˈnuriːkʃə
ņäpā,ˈɲæpɑː
obāļi,ˈobɑːʎi
obāz,ˈobɑːz
o’bbõ,ˈoˀbːə
oksā,ˈoksɑː
okš,ˈokʃ
oktōbõr,ˈoktoːbər
o,o
opātõ,ˈopɑːtə
oppõ,ˈopːə
nūzõ,ˈnuːzə
ortogrāfij,ˈortoɡrɑːfij
nūrka,ˈnuːrkɑ
ouki,ˈouki
oppõr,ˈopːər
ouŗõ,ˈourʲə
outō,ˈoutoː
ouk,ˈouk
optõbrǭntõz,ˈoptəbˌrɒːntəz
outõ,ˈoutə
ovār,ˈovɑːr
ovār,ˈovɑːr
ovāt,ˈovɑːt
ougust,ˈouɡust
o’unõz,ˈoˀunəz
ō,oː
ǭbõ,ˈɒːbə
o’vstõ,ˈoˀvstə
o’v,ˈoˀv
o’v,ˈoˀv
ǭ’gi,ˈɒːˀɡi
ǭ’biļ,ˈɒːˀbiʎ
ǭla,ˈɒːlɑ
o’vstõd,ˈoˀvstəd
o’vstõd,ˈoˀvstəd
o’vstõd,ˈoˀvstəd
ǭrali,ˈɒːrɑli
ǭļaz,ˈɒːʎɑz
ǭ’j,ˈɒːˀj
ǭz,ˈɒːz
ȯ,ɤ
ȱ,ɤː
Ȱ,ɤː
õ,ɯ
õ’bbi,ˈɯˀbːi
õ’bdi,ˈɯˀbdi
õ’bdõ,ˈɯˀbdə
õigi,ˈɯiɡi
õigiz,ˈɯiɡiz
õ’ldzõ,ˈɯˀldzə
Ȯ,ɤ
ōda,ˈoːdɑ
ǭ’dõrz,ˈɒːˀdərz
ȭ,ɯː
õvā,ˈɯvɑː
ȭ’dõg,ˈɯːˀdəɡ
ȭ’dõn,ˈɯːˀdən
ǭ’v,ˈɒːˀv
ȭlma,ˈɯːlmɑ
ȭrikšõ,ˈɯːrikʃə
Ȭ,ɯː
p,p
pa,ˈpɑ
padā,ˈpɑdɑː
padā,ˈpɑdɑː
ȭn,ˈɯːn
pagānõz,ˈpɑɡɑːnəz
pa’ggõ,ˈpɑˀɡːə
pa’ggõ,ˈpɑˀɡːə
pa’ggõl,ˈpɑˀɡːəl
painõ,ˈpɑinə
ȭŗõ,ˈɯːrʲə
paistõ,ˈpɑistə
paistõ,ˈpɑistə
paizõ,ˈpɑizə
ȭ’dõgizt,ˈɯːˀdəɡizt
pakānd,ˈpɑkɑːnd
palā,ˈpɑlɑː
palāndõks,ˈpɑlɑːndəks
paḑā,ˈpɑɟɑː
palg,ˈpɑlɡ
paldīņ,ˈpɑldiːɲ
pa’g,ˈpɑˀɡ
pan,ˈpɑn
pallõ,ˈpɑlːə
pa’llõ,ˈpɑˀlːə
pa’llõ,ˈpɑˀlːə
pankok,ˈpɑnˌkok
pappõl,ˈpɑpːəl
palkõ,ˈpɑlkə
parāndõ,ˈpɑrɑːndə
parāntõ,ˈpɑrɑːntə
pandõks,ˈpɑndəks
partitīv,ˈpɑrtitiːv
paŗīm,ˈpɑrʲiːm
paŗī,ˈpɑrʲiː
paskāndõ,ˈpɑskɑːndə
paŗīmstiz,ˈpɑrʲiːmstiz
papīer,ˈpɑpiːer
paņ,ˈpɑɲ
pat,ˈpɑt
patšõ,ˈpɑt͡ʃə
partikõl,ˈpɑrtikəl
pāika,ˈpɑːikɑ
pālka,ˈpɑːlkɑ
pānda,ˈpɑːndɑ
pānda,ˈpɑːndɑ
pārdaz,ˈpɑːrdɑz
pa’ŗ,ˈpɑˀrʲ
pāvest,ˈpɑːvest
päkā,ˈpækɑː
past,ˈpɑst
pä’zzõ,ˈpæˀzːə
pǟ,ˈpæː
pǟgiņ,ˈpæːɡiɲ
pārmaz,ˈpɑːrmɑz
pǟgiņlu’g,ˈpæːɡiɲˌluˀɡ
pästõ,ˈpæstə
pärsōn,ˈpærsoːn
patli,ˈpɑtli
patli,ˈpɑtli
pǟrna,ˈpæːrnɑ
pǟva,ˈpæːvɑ
Pațīkmǭ,ˈpɑciːkˌmɒː
Pǟva,ˈpæːvɑ
pǟlõ,ˈpæːlə
pǟlõ,ˈpæːlə
pǟvalūojimi,ˈpæːvɑˌluːojimi
pǟvaļikki,ˈpæːvɑʎikːi
pālkali,ˈpɑːlkɑli
pǟvasidām,ˈpæːvɑˌsidɑːm
Pǟrnov,ˈpæːrnov
peppiņd,ˈpepːiɲd
pǟvava’l,ˈpæːvɑˌvɑˀl
pešlinki,ˈpeʃlinki
pē’gõz,ˈpeːˀɡəz
pēgal,ˈpeːɡɑl
pi’ddõ,ˈpiˀdːə
pi’ddõz,ˈpiˀdːəz
piḑīm,ˈpiɟiːm
pi’ds,ˈpiˀds
pe’rri,ˈpeˀrːi
pie’rrõ,ˈpieˀrːə
pie’rrõ,ˈpieˀrːə
pie’rrõ,ˈpieˀrːə
pie’rrõ,ˈpieˀrːə
pie’rrõ,ˈpieˀrːə
pierz,ˈpierz
peijõd,ˈpeijəd
pietk,ˈpietk
perīmīez,ˈperiːˌmiːez
piezā,ˈpiezɑː
piettõ,ˈpietːə
pi’mdiņtõ,ˈpiˀmdiɲtə
pi’mdõ,ˈpiˀmdə
pi’ņ,ˈpiˀɲ
pierā,ˈpierɑː
pietūks,ˈpietuːks
piškivīļa,ˈpiʃkiˌviːʎɑ
pipā,ˈpipɑː
pitkā,ˈpitkɑː
pitkittē’ḑ,ˈpitkitˌteːˀɟ
Pitrõg,ˈpitrəɡ
piļļi,ˈpiʎːi
pi’v,ˈpiˀv
pivā,ˈpivɑː
pivākuodā,ˈpivɑːˌkuodɑː
pigā,ˈpiɡɑː
pivāpǟva,ˈpivɑːˌpæːvɑ
pivāstõ,ˈpivɑːstə
Pizā,ˈpizɑː
pīedrõb,ˈpiːedrəb
pīendrõks,ˈpiːendrəks
pīenti,ˈpiːenti
pīentõ,ˈpiːentə
pippõr,ˈpipːər
pitkit,ˈpitkit
pīk,ˈpiːk
pīk,ˈpiːk
pīer,ˈpiːer
pīki,ˈpiːki
pīkstõ,ˈpiːkstə
pī’ldzi,ˈpiːˀldzi
pīertõ,ˈpiːertə
pī’lgõmǭŗa,ˈpiːˀlɡəˌmɒːrʲɑ
pī’lgõz,ˈpiːˀlɡəz
pīlpaz,ˈpiːlpɑz
pīrag,ˈpiːrɑɡ
pīrgal,ˈpiːrɡɑl
pīsk,ˈpiːsk
pī’lõ,ˈpiːˀlə
pīerõ,ˈpiːerə
plēšõd,ˈpleːʃəd
plakā,ˈplɑkɑː
plīț,ˈpliːc
plūm,ˈpluːm
plagā,ˈplɑɡɑː
poțā,ˈpocɑː
poukõ,ˈpoukə
pīgõz,ˈpiːɡəz
Portugal,ˈportuɡɑl
pīnda,ˈpiːndɑ
pǭļaz,ˈpɒːʎɑz
pīņõ,ˈpiːɲə
pōna,ˈpoːnɑ
pīla,ˈpiːlɑ
Portugāl,ˈportuɡɑːl
pǭrkimdõ,ˈpɒːrˌkimdə
pǭțõr,ˈpɒːcər
plǭț,ˈplɒːc
pǭž,ˈpɒːʒ
pǭ’gõz,ˈpɒːˀɡəz
pȯis,ˈpɤis
pȯiški,ˈpɤiʃki
pȯlgõ,ˈpɤlɡə
pȯļtõ,ˈpɤʎtə
pȯrt,ˈpɤrt
pȯ’j,ˈpɤˀj
põ’ddõrz,ˈpɯˀdːərz
põnkt,ˈpɯnkt
põnktõ,ˈpɯnktə
põrm,ˈpɯrm
põŗgõ,ˈpɯrʲɡə
pȭda,ˈpɯːdɑ
põrmstõ,ˈpɯrmstə
pȭrna,ˈpɯːrnɑ
pȭrna,ˈpɯːrnɑ
pȯimõ,ˈpɤimə
pȯ’ddõ,ˈpɤˀdːə
Prantšmǭ,ˈprɑnt͡ʃˌmɒː
pȯsk,ˈpɤsk
pȭzõ,ˈpɯːzə
prepozītsijõ,ˈprepoziːtsijə
priš,ˈpriʃ
pȭrand,ˈpɯːrɑnd
prepozītsij,ˈprepoziːtsij
problēm,ˈprobleːm
projekt,ˈprojekt
Prantsūzmǭ,ˈprɑntsuːzˌmɒː
põŗgtõ,ˈpɯrʲɡtə
pu’ddõ,ˈpuˀdːə
purāz,ˈpurɑːz
purgõ,ˈpurɡə
pu’rmõz,ˈpuˀrməz
purōv,ˈpuroːv
pu’rrõ,ˈpuˀrːə
puŗŗõkuo’ig,ˈpurʲːəˌkuoˀiɡ
printsip,ˈprintsip
puskāntõ,ˈpuskɑːntə
pubā,ˈpubɑː
pūdõ,ˈpuːdə
pūdõ,ˈpuːdə
pūdõ,ˈpuːdə
pū’dstõ,ˈpuːˀdstə
pūlka,ˈpuːlkɑ
pūmpar,ˈpuːmpɑr
pūnda,ˈpuːndɑ
pūoga,ˈpuːoɡɑ
pū’ois,ˈpuːˀois
pū’oj,ˈpuːˀoj
puțkõz,ˈpuckəz
Pū’ojme’r,ˈpuːˀojˌmeˀr
pūol,ˈpuːol
pūol,ˈpuːol
pūol,ˈpuːol
pūola,ˈpuːolɑ
pusk,ˈpusk
pusk,ˈpusk
pū’gõ,ˈpuːˀɡə
pū’gõ,ˈpuːˀɡə
pūgõ,ˈpuːɡə
pū’dõz,ˈpuːˀdəz
pū,ˈpuː
Pūoļmǭ,ˈpuːoʎˌmɒː
pū’ojtõ,ˈpuːˀojtə
pūrdaz,ˈpuːrdɑz
pū’tiļ,ˈpuːˀtiʎ
pūškõ,ˈpuːʃkə
pūolpǟva,ˈpuːolˌpæːvɑ
pūtõ,ˈpuːtə
pūtõ,ˈpuːtə
r,r
pūoraz,ˈpuːorɑz
ra’bbõ,ˈrɑˀbːə
rabā,ˈrɑbɑː
rabā,ˈrɑbɑː
pūŗitõ,ˈpuːrʲitə
ra’dļõ,ˈrɑˀdʎə
radio,ˈrɑdio
raigā,ˈrɑiɡɑː
raiskõ,ˈrɑiskə
pūrmaņ,ˈpuːrmɑɲ
radā,ˈrɑdɑː
pūtõks,ˈpuːtəks
ratstõ,ˈrɑtstə
rattõd,ˈrɑtːəd
razā,ˈrɑzɑː
ra’zzi,ˈrɑˀzːi
rānda,ˈrɑːndɑ
pūvīļa,ˈpuːˌviːʎɑ
ra’j,ˈrɑˀj
ratsõl,ˈrɑtsəl
rāndali,ˈrɑːndɑli
redīsõz,ˈrediːsəz
rakkõ,ˈrɑkːə
reizõ,ˈreizə
rejā,ˈrejɑː
raņg,ˈrɑɲɡ
re’bbi,ˈreˀbːi
repšõz,ˈrepʃəz
repțõ,ˈrepcə
restoran,ˈrestorɑn
rētš,ˈreːt͡ʃ
ri’ddõ,ˈriˀdːə
rie’ggõz,ˈrieˀɡːəz
rǟnka,ˈræːnkɑ
ri’ggi,ˈriˀɡːi
rikāz,ˈrikɑːz
rǟstõz,ˈræːstəz
riktig,ˈriktiɡ
re’ḑḑõl,ˈreˀɟːəl
rink,ˈrink
riek,ˈriek
rinkõ,ˈrinkə
rinkõ,ˈrinkə
rip,ˈrip
rip,ˈrip
rips,ˈrips
rištjemā,ˈriʃtˌjemɑː
rištõ,ˈriʃtə
rištõ,ˈriʃtə
rištõ,ˈriʃtə
rištusk,ˈriʃtˌusk
rīdļõ,ˈriːdʎə
rī’j,ˈriːˀj
rišt,ˈriʃt
rī’mõz,ˈriːˀməz
ri’ggilēba,ˈriˀɡːiˌleːbɑ
rīprok,ˈriːpˌrok
rīst,ˈriːst
rīžõ,ˈriːʒə
rīnda,ˈriːndɑ
rīnda,ˈriːndɑ
rīndõks,ˈriːndəks
rikkõ,ˈrikːə
ro’vkuodā,ˈroˀvˌkuodɑː
rīsõd,ˈriːsəd
ro’vz,ˈroˀvz
ro’vzt,ˈroˀvzt
rǭ’,ˈrɒːˀ
Rīgõ,ˈriːɡə
rīvõ,ˈriːvə
rǭgõz,ˈrɒːɡəz
rǭ’gõz,ˈrɒːˀɡəz
ro’vloul,ˈroˀvˌloul
rǭstõ,ˈrɒːstə
rǭviņtõ,ˈrɒːviɲtə
rǭgõd,ˈrɒːɡəd
rōda,ˈroːdɑ
rǭžki,ˈrɒːʒki
rõkāndiji,ˈrɯkɑːndiji
rõk,ˈrɯk
rõ’v,ˈrɯˀv
rõ’ut,ˈrɯˀut
rok,ˈrok
rȭmli,ˈrɯːmli
ru’isk,ˈruˀisk
Rumāņmǭ,ˈrumɑːɲˌmɒː
Rumēnij,ˈrumeːnij
rujā,ˈrujɑː
rujā,ˈrujɑː
rǭibõ,ˈrɒːibə
rūm,ˈruːm
ruoikõ,ˈruoikə
Rū’nõmǭ,ˈruːˀnəˌmɒː
